region,solar,wind,hours,years,inter,intra,std,mean
ERCOT,0.25,0.0,20,10,4.004112796733038,2.578695552713734,4.779399793025376,152.3236245900883
ERCOT,0.25,0.25,20,10,3.3052691304448616,3.860125004928234,5.122550466689411,134.35368058906369
ERCOT,0.25,0.5,20,10,3.401757606355334,5.147997058738141,6.26144426518807,126.62496488949996
ERCOT,0.5,0.0,20,10,4.061889818809973,2.6008742925794825,4.8548792425076694,151.98477512057323
ERCOT,0.5,0.25,20,10,4.175431326247573,4.363467804530131,6.058388947787746,132.21484107831105
ERCOT,0.5,0.5,20,10,4.856811209380045,5.9898185489811775,7.750499375628356,122.92530296591583
ERCOT,0.0,0.0,25,10,4.19357589819824,1.6111645081375914,4.500768272840153,171.11983975752887
ERCOT,0.0,0.25,25,10,4.974417103131548,1.8972059896624087,5.34570985009114,165.3287081525182
ERCOT,0.0,0.5,25,10,5.543625292832809,2.0344243954153214,5.923750981578611,161.62444923336733
ERCOT,0.25,0.0,25,10,3.9400541627079066,2.8129284800139076,4.855936785063814,151.52935591829058
ERCOT,0.25,0.25,25,10,3.174038654846002,4.227156493948751,5.327917869289753,133.14404956055932
ERCOT,0.25,0.5,25,10,3.274105529920605,5.5285603828917065,6.505190987475625,125.11122844569435
ERCOT,0.5,0.0,25,10,4.001510913130512,2.8615401223716592,4.946512551920914,151.16492879392814
ERCOT,0.5,0.25,25,10,4.069475157737596,4.7184032909702225,6.251461937237093,130.89876649432767
ERCOT,0.5,0.5,25,10,4.656852339576773,6.303520799773646,7.8803944351990705,121.2853452837108
ERCOT,0.0,0.0,50,10,4.276099351870301,2.2740234529224423,4.857453726385471,169.2435053168014
ERCOT,0.0,0.25,50,10,5.121515109625097,2.66175361190698,5.787283315639396,163.1628174831399
ERCOT,0.0,0.5,50,10,5.6038427242813516,2.8815477729221763,6.320744619405587,159.25520005201633
ERCOT,0.25,0.0,50,10,3.7305881124319678,3.6730176934006225,5.259604121051428,148.5646209088326
ERCOT,0.25,0.25,50,10,2.9131497310573686,5.275991482591611,6.06971489480448,128.92283782079204
ERCOT,0.25,0.5,50,10,2.848082034799711,6.450118910933571,7.114436576751395,120.13291034476575
ERCOT,0.5,0.0,50,10,3.804626964925385,3.844236924718284,5.44288082914913,148.03722994263273
ERCOT,0.5,0.25,50,10,3.7565992197046794,5.9428607897162085,7.065860958847731,126.15696031345223
ERCOT,0.5,0.5,50,10,4.186963804736892,7.5353558403430245,8.691118586067347,115.44946167294239
ERCOT,0.0,0.0,75,10,4.273954485175553,2.7591063252654453,5.095376832923862,167.82908569334188
ERCOT,0.0,0.25,75,10,5.073820619803102,3.213632608639082,6.02308512342394,161.5200590693366
ERCOT,0.0,0.5,75,10,5.494305548250898,3.6015290530099207,6.594267544349473,157.37699067977294
ERCOT,0.25,0.0,75,10,3.6663852951142237,4.311235838413289,5.681726209015785,146.40804059803904
ERCOT,0.25,0.25,75,10,2.787570016150609,5.839936804989981,6.504523244888018,126.17427089810019
ERCOT,0.25,0.5,75,10,2.6489514083729477,7.0315258492668455,7.56333501382995,116.88062808406843
ERCOT,0.5,0.0,75,10,3.775264579692554,4.531280321804145,5.928003546561589,145.76436261208318
ERCOT,0.5,0.25,75,10,3.6007024853427563,6.6278268206311415,7.577035892402541,122.99744628432614
ERCOT,0.5,0.5,75,10,3.969050081947783,8.236830902052636,9.220991349537854,111.62781196475994
ERCOT,0.0,0.0,100,10,4.217076031865854,3.183221524659488,5.289682147815416,166.63092368683613
ERCOT,0.0,0.25,100,10,4.964268450362122,3.685213032854183,6.202390353772904,160.14614509314958
ERCOT,0.0,0.5,100,10,5.299075236218855,4.246520346689954,6.829187570264063,155.73589322196307
ERCOT,0.25,0.0,100,10,3.6241549881989936,4.847374324347554,6.072625323791153,144.6379380385293
ERCOT,0.25,0.25,100,10,2.730366571989824,6.268015372258056,6.868552344625721,124.05044516866627
ERCOT,0.25,0.5,100,10,2.5955065989098305,7.439709115510709,7.925378405736939,114.4310458990673
ERCOT,0.5,0.0,100,10,3.759172610656388,5.124572681890508,6.383317175499418,143.87938973663975
ERCOT,0.5,0.25,100,10,3.593407197040637,7.15621481219771,8.04027407460088,120.54902105635612
ERCOT,0.5,0.5,100,10,3.839691894109233,8.785735644369467,9.668665132835267,108.68429124324447
ERCOT,0.0,0.0,200,10,4.047596207574564,4.40276986830928,6.000886732539419,163.02173149574685
