region,solar,wind,hours,years,inter,intra,std,mean
NYISO,0.0,0.0,-1,3,5.162096371500207,0.8033389913188426,5.224657663970109,167.7515125743845
NYISO,0.0,0.25,-1,3,6.494022906164357,1.210294057294042,6.618342692245783,158.33604819350396
NYISO,0.0,0.5,-1,3,6.456274641660823,1.7536360671376854,6.70559001960094,154.57695166013013
NYISO,0.25,0.0,-1,3,6.835301364481521,2.5524362406394645,7.304431200743798,151.49886599320035
NYISO,0.25,0.25,-1,3,7.492024683414289,3.224387481334908,8.231654015374765,140.528674648815
NYISO,0.25,0.5,-1,3,7.085108550460689,4.608431600955191,8.487251105943075,135.75891749001352
NYISO,0.5,0.0,-1,3,6.693183285258589,3.158558317339657,7.415177602054968,150.48533039349564
NYISO,0.5,0.25,-1,3,7.153513669621395,3.9054788380329555,8.202457836880809,138.13024807141753
NYISO,0.5,0.5,-1,3,6.252352711348977,5.133100545101535,8.108188554551807,132.7170374561022
NYISO,0.0,0.0,-1,6,5.162034252723441,1.1025827362047202,5.291775813020589,167.54009256729836
NYISO,0.0,0.25,-1,6,7.567502801445659,1.5579390158414952,7.754361719094656,158.8394536723843
NYISO,0.0,0.5,-1,6,8.593206823280951,1.7443219679332118,8.776854946879595,155.02568972919445
NYISO,0.25,0.0,-1,6,6.317711215430539,2.7576194848754123,6.920273057125274,150.06328944375517
NYISO,0.25,0.25,-1,6,7.773523939549157,3.3637744677155466,8.535244097618563,138.8180493077778
NYISO,0.25,0.5,-1,6,7.326663375223465,3.9959706066811074,8.476979227944604,133.9385375803542
NYISO,0.5,0.0,-1,6,5.985351701492766,3.0364405240141847,6.748070109923296,149.22969917866484
NYISO,0.5,0.25,-1,6,7.273402167809671,3.589902679095696,8.17655305405132,137.18474467713682
NYISO,0.5,0.5,-1,6,6.605832084895533,4.295499652627742,8.027782192316847,131.83712108874207
NYISO,0.0,0.0,-1,10,7.266635462041155,1.1772183445403688,7.36842788257636,172.16300311019162
NYISO,0.0,0.25,-1,10,8.685308504517847,1.586512813630065,8.878128327854357,163.35556789814078
NYISO,0.0,0.5,-1,10,9.028402796069269,1.8714440955071792,9.23805420372914,159.0811084198175
NYISO,0.25,0.0,-1,10,6.054613848042282,3.7918795627052124,7.285084973410348,152.52568788905907
NYISO,0.25,0.25,-1,10,6.413856855838124,4.143753122018467,7.821613388286873,139.94790070331632
NYISO,0.25,0.5,-1,10,5.895577491848907,4.639050222710604,7.71839062667832,134.46373588536323
NYISO,0.5,0.0,-1,10,5.901437041782313,3.9827186906529177,7.24549240752156,151.8678169485265
NYISO,0.5,0.25,-1,10,6.261389436690629,4.444233080230705,7.887670579711006,138.71685886607114
NYISO,0.5,0.5,-1,10,5.542404966808396,4.986652662738404,7.693102398451305,132.85182213118918
NYISO,0.0,0.0,-1,7,7.154314728794903,1.1249146007517004,7.25073533440953,169.7135797199372
NYISO,0.0,0.25,-1,7,8.33216800652777,1.3956021063569939,8.479526869844966,160.64957536458914
NYISO,0.0,0.5,-1,7,8.947039271301547,1.610675442921834,9.103934092491167,156.66276642455134
NYISO,0.25,0.0,-1,7,6.797204205511878,3.0229644409357443,7.488601093288423,151.47562278099772
NYISO,0.25,0.25,-1,7,7.380605551365507,3.745089642379669,8.385324428354691,139.44445066657954
NYISO,0.25,0.5,-1,7,6.897165662730778,4.46312264149114,8.406307492714104,134.42035620938742
NYISO,0.5,0.0,-1,7,6.562151529668865,3.299758415285697,7.401749205918604,150.663544085231
NYISO,0.5,0.25,-1,7,7.042116081560128,3.9890254680930144,8.207365418991747,137.985831172634
NYISO,0.5,0.5,-1,7,6.327771156657727,4.804770251066807,8.164659539837464,132.47324538267057
NYISO,0.0,0.0,-1,11,7.296167175818935,1.174311481651284,7.396458467338024,171.4397861764942
NYISO,0.0,0.25,-1,11,8.781232224179098,1.5884074592713946,8.96763512513183,162.40344326017006
NYISO,0.0,0.5,-1,11,9.308693227278289,1.8598858495581552,9.508406937699664,157.9179153682839
NYISO,0.25,0.0,-1,11,5.880796671345542,3.7237918575549487,7.095646411658782,152.16764255100722
NYISO,0.25,0.25,-1,11,6.199977730361636,4.100204904378476,7.608845812330764,139.57587038887164
NYISO,0.25,0.5,-1,11,5.694942510345967,4.63666847094981,7.545507136124613,134.09978044126393
NYISO,0.5,0.0,-1,11,5.7489545704058305,3.9456038447151607,7.090509106077405,151.49285919809253
NYISO,0.5,0.25,-1,11,6.062222067876891,4.4269199177782905,7.702321383430884,138.3306929922101
NYISO,0.5,0.5,-1,11,5.369801567844348,5.03298186303883,7.580032581894248,132.4676605363203
NYISO,0.0,0.0,-1,15,6.633063524075632,1.1630579932760559,6.744331029944192,171.7590053097546
NYISO,0.0,0.25,-1,15,8.313090895233863,1.5420894496919044,8.49115025947587,162.08541090431206
NYISO,0.0,0.5,-1,15,8.583075721662402,1.8494724658524637,8.795829123940008,157.75031024643152
NYISO,0.25,0.0,-1,15,5.550470843254488,3.8526692908656837,6.896702909675182,151.8122949646222
NYISO,0.25,0.25,-1,15,5.903335501760224,4.113543759705929,7.339147381645858,138.52001104390058
NYISO,0.25,0.5,-1,15,5.520230861918188,4.701098470306276,7.407507786350006,132.5911248870819
NYISO,0.5,0.0,-1,15,5.338836080064812,4.1432075030545095,6.908900957991639,151.14517220957765
NYISO,0.5,0.25,-1,15,5.682689277307978,4.554992763854574,7.454073520586932,137.2316729282055
NYISO,0.5,0.5,-1,15,5.1800324386687695,5.067900617913689,7.414988952687936,131.0422142526884
NYISO,0.0,0.0,-1,4,5.001253284870727,1.0577577962719313,5.131170838754556,169.04600156081096
NYISO,0.0,0.25,-1,4,6.8096366430011255,1.627245318224804,7.0468664616112076,160.5222585218781
NYISO,0.0,0.5,-1,4,7.116823216099603,1.8135796023698227,7.355448977451505,157.08983489164697
NYISO,0.25,0.0,-1,4,5.990484766987504,2.429108464784066,6.47317531180574,152.03537060547407
NYISO,0.25,0.25,-1,4,6.531532081378725,3.2702086485809967,7.369254272238184,140.9284914854805
NYISO,0.25,0.5,-1,4,6.149342100194551,4.333113988771702,7.571304424942293,135.99027936074202
NYISO,0.5,0.0,-1,4,5.846714071086176,2.807024400457364,6.524115897136331,150.93815060436896
NYISO,0.5,0.25,-1,4,6.279084089706359,3.6111785011095687,7.3065252481451,138.72776143638276
NYISO,0.5,0.5,-1,4,5.477113454256085,4.6544649103421865,7.252252444116043,133.23676046223733
NYISO,0.0,0.0,-1,14,6.839253768621066,1.1888108421937018,6.9515594044670985,171.91495838807626
NYISO,0.0,0.25,-1,14,8.566385399764032,1.5700782205208696,8.746462915683878,162.32569632927124
NYISO,0.0,0.5,-1,14,8.844064045930923,1.8695684771028225,9.055268353600962,158.0299818963512
NYISO,0.25,0.0,-1,14,5.728914143381058,3.9651805174753676,7.099688655905704,151.9203346818991
NYISO,0.25,0.25,-1,14,6.090184459319684,4.179102348368353,7.530988098520473,138.7107065736035
NYISO,0.25,0.5,-1,14,5.625989546313857,4.72751762949853,7.512532387410757,132.9326433811166
NYISO,0.5,0.0,-1,14,5.51638415176345,4.257769783430228,7.111513760848541,151.2283014535712
NYISO,0.5,0.25,-1,14,5.860527378293481,4.596243773706599,7.624776819763433,137.4343103462077
NYISO,0.5,0.5,-1,14,5.30854559320423,5.09322695063059,7.533097435532585,131.3379635599755
NYISO,0.0,0.0,-1,5,4.477365089454419,1.060401770967367,4.618365574933337,168.950123241154
NYISO,0.0,0.25,-1,5,6.2187320079109245,1.61505418457349,6.464133806455667,161.08029076959858
NYISO,0.0,0.5,-1,5,6.5425726681282725,1.8303718208017394,6.8034852377993325,157.79292862110105
NYISO,0.25,0.0,-1,5,5.378914282366758,2.5328594578646833,5.957057176850809,151.83531537483563
NYISO,0.25,0.25,-1,5,5.911005267253823,3.564360950779053,6.98034983440661,141.31595697073243
NYISO,0.25,0.5,-1,5,5.540435027591116,4.55106576029203,7.225254540062726,136.3034815569254
NYISO,0.5,0.0,-1,5,5.235434796472123,2.8667749895516828,6.003582150327976,150.8369768005636
NYISO,0.5,0.25,-1,5,5.80367516987348,3.8360556737567517,7.0221064174831485,139.41410000283304
NYISO,0.5,0.5,-1,5,5.114619229184534,4.865325548501893,7.121789546970882,133.92698728377275
NYISO,0.0,0.0,-1,9,7.361595800349893,1.1334978384270784,7.45481285387145,171.49382388795672
NYISO,0.0,0.25,-1,9,8.210049022521327,1.6456976469761968,8.428923125021818,162.0909871835997
NYISO,0.0,0.5,-1,9,8.39246441958547,1.8368447347645338,8.611649532762296,157.6815823946481
NYISO,0.25,0.0,-1,9,6.308514115881411,3.690786305775134,7.454915152342519,152.21917244762548
NYISO,0.25,0.25,-1,9,6.519016770102984,3.9845047270513088,7.829805011676617,139.39717604000006
NYISO,0.25,0.5,-1,9,6.072801600343962,4.6993947785704995,7.910873131094168,134.0591687945424
NYISO,0.5,0.0,-1,9,6.105543231681857,3.9027579179600758,7.379083970785841,151.48966428833518
NYISO,0.5,0.25,-1,9,6.217379800310727,4.317265658539231,7.7944070160586705,138.03568502222242
NYISO,0.5,0.5,-1,9,5.545532536574964,5.069127723123444,7.7702820323303765,132.28865855183898
NYISO,0.0,0.0,-1,12,6.9918829031227645,1.2425332294627356,7.111129914887232,171.35006825408914
NYISO,0.0,0.25,-1,12,8.861233069135706,1.5485112005780335,9.036327568165373,161.54946383775106
NYISO,0.0,0.5,-1,12,9.200977922685263,1.818464830969846,9.394603484281799,157.21394422846205
NYISO,0.25,0.0,-1,12,5.881027925435194,3.8392037186454573,7.156339411531021,151.6564638077855
NYISO,0.25,0.25,-1,12,6.328063949644148,4.135853298406453,7.719440954656371,138.90095607728793
NYISO,0.25,0.5,-1,12,5.803660572446315,4.728667034136363,7.673937755871509,133.48194259704954
NYISO,0.5,0.0,-1,12,5.708081949288109,4.042434778992155,7.109590283721554,151.03762888852552
NYISO,0.5,0.25,-1,12,6.135590083900975,4.454642340177347,7.760759827855407,137.71428672458802
NYISO,0.5,0.5,-1,12,5.425627190933084,5.098460105061385,7.6480951963301,131.922679188646
FR,0.0,0.0,-1,9,8.495596574764692,1.4223644118546885,8.624100353876605,164.24724002324024
FR,0.0,0.25,-1,9,7.236910202860143,1.8075514281078806,7.491918644379128,152.3212938031734
FR,0.0,0.5,-1,9,5.945124643801717,2.297752914395447,6.406811508393674,147.35503023687377
FR,0.25,0.0,-1,9,8.03838603690723,2.5103226811166386,8.459961028669191,157.330549991311
FR,0.25,0.25,-1,9,6.847337722400698,2.99951742167707,7.593072282137089,144.3628416119545
FR,0.25,0.5,-1,9,6.5963436998105,3.6233297790941337,7.686619997381679,136.54206654270752
FR,0.5,0.0,-1,9,7.977785112979835,2.648576556179263,8.442331790051858,155.3433187146905
FR,0.5,0.25,-1,9,6.904515234475267,3.5765391095229755,7.9175845831626015,141.9705878634156
FR,0.5,0.5,-1,9,6.767711000538358,4.278525204934024,8.228046604366542,133.85353479881047
FR,0.0,0.0,-1,7,9.453858328625612,1.4506403096232852,9.572248559741444,164.30379030415426
FR,0.0,0.25,-1,7,8.197058506421811,1.8265985093720318,8.43504841933099,152.3492061827064
FR,0.0,0.5,-1,7,6.564557518183422,2.306111259639263,6.9969188473127994,147.12767545780102
FR,0.25,0.0,-1,7,9.000173790156731,2.430260042192387,9.365756165110575,157.40250329384295
FR,0.25,0.25,-1,7,7.727095039859422,2.9359797184392136,8.381822314997592,144.40880606081552
FR,0.25,0.5,-1,7,7.273599514002485,3.281444209878211,8.114635508865467,136.56179437903162
FR,0.5,0.0,-1,7,8.932312993383732,2.549042188986653,9.326934382668101,155.4418625825151
FR,0.5,0.25,-1,7,7.746843075460053,3.3746821977306154,8.555226543676234,142.11709752120154
FR,0.5,0.5,-1,7,7.369704297877927,3.930746909607078,8.545068478084058,133.94974062060388
FR,0.0,0.0,-1,6,10.06249583635629,1.3586235190684197,10.1593922009569,164.96035289580908
FR,0.0,0.25,-1,6,8.859821013433285,1.879429917508604,9.095709938779189,152.4010386142746
FR,0.0,0.5,-1,6,7.105833444551631,2.3831918617927417,7.53426724614051,147.28132799207106
FR,0.25,0.0,-1,6,9.601505562902744,2.5968922731334088,9.983861056079427,157.9824476157088
FR,0.25,0.25,-1,6,8.269002066203504,2.999198524894821,8.920046254097933,144.90298122681347
FR,0.25,0.5,-1,6,7.698862635854306,3.436704581968268,8.569468100998339,137.23849109255934
FR,0.5,0.0,-1,6,9.560649957464676,2.762979707846941,9.977171190902764,155.93763587836185
FR,0.5,0.25,-1,6,8.296919089734066,3.404627302872133,9.082758791363686,142.59385574575006
FR,0.5,0.5,-1,6,7.873072845147969,4.0942363893407405,9.074331411536566,134.47156669829826
FR,0.0,0.0,-1,3,5.999885308789496,1.3558544021957644,6.169055329477087,165.79441596326413
FR,0.0,0.25,-1,3,4.484402169858432,1.3056958516440562,4.682339369659864,154.48796478864415
FR,0.0,0.5,-1,3,3.9761938970653374,1.81905189235522,4.379723673618302,149.93496089015957
FR,0.25,0.0,-1,3,6.731105160109352,2.507407384939775,7.222307105849443,159.63604816120542
FR,0.25,0.25,-1,3,4.684118007012454,2.8565920450876208,5.607250723879341,146.7055591811973
FR,0.25,0.5,-1,3,4.10802652814153,3.20988409361966,5.337184564248863,139.71967414269886
FR,0.5,0.0,-1,3,6.514835662494462,2.9377250557442043,7.165428590161678,157.3844769767203
FR,0.5,0.25,-1,3,4.521607012583419,3.436790025406853,5.793676135598043,144.1939753117429
FR,0.5,0.5,-1,3,3.5950451107115136,4.269362895388045,5.93931076398097,136.6183973590893
FR,0.0,0.0,-1,4,9.282735866245325,1.3290064794767469,9.38630997264139,161.35331184478534
FR,0.0,0.25,-1,4,8.414649527677378,1.5283603521003144,8.565983610340998,150.20315336723812
FR,0.0,0.5,-1,4,7.261361253418368,2.14391818255077,7.595792233989641,146.2815125701852
FR,0.25,0.0,-1,4,9.47341928177326,2.2360501353997826,9.767079476812864,155.31622554261594
FR,0.25,0.25,-1,4,8.326224223226982,2.5259175800870493,8.77647915842396,142.53710564855695
FR,0.25,0.5,-1,4,8.42681050215201,2.803215399616406,8.965254685205876,135.3503697509853
FR,0.5,0.0,-1,4,9.162704911050996,2.5938800827626736,9.552191011367167,153.20535833591654
FR,0.5,0.25,-1,4,8.156930674257122,3.026258297289324,8.7847037713008,140.09053336829095
FR,0.5,0.5,-1,4,8.384122736387557,3.7478308357220524,9.392736879288615,132.172958762161
FR,0.0,0.0,-1,5,8.421032385750255,1.3414751579889732,8.535095847567408,162.05659669317055
FR,0.0,0.25,-1,5,7.560129414931262,1.5502164447737063,7.729596833472669,149.89423146991666
FR,0.0,0.5,-1,5,6.6539992286088046,2.1252652244841306,7.0066066906904325,145.6147706061095
FR,0.25,0.0,-1,5,8.474956627687222,2.5344527548185742,8.894884640945708,155.43595636666927
FR,0.25,0.25,-1,5,7.459210009992068,2.485396772065409,7.929126900465028,142.77089205829617
FR,0.25,0.5,-1,5,7.548420710160345,2.9416044872569667,8.181524903533024,135.64605679746606
FR,0.5,0.0,-1,5,8.195512689574137,2.7921589777758697,8.692640588218897,153.27077082189277
FR,0.5,0.25,-1,5,7.308461221079636,2.945652478067713,7.955837514670049,140.3493829684161
FR,0.5,0.5,-1,5,7.555199707542489,3.6562601037216544,8.577651439564757,132.70960189504558
FR,0.0,0.0,-1,10,9.534795685738908,1.3335881584928881,9.639546662728986,162.54904870684422
FR,0.0,0.25,-1,10,8.080205385079465,1.8182256162491972,8.308829926767444,150.92470037164267
FR,0.0,0.5,-1,10,6.764723880177645,2.2329911591247233,7.152863904946277,146.1454719423434
FR,0.25,0.0,-1,10,9.218599782946193,2.417687770960139,9.565444708490144,155.59489932352932
FR,0.25,0.25,-1,10,8.216202109156287,2.9464414328523905,8.820581414070675,142.70812507241678
FR,0.25,0.5,-1,10,8.10229081259751,3.5946800660926135,8.987714706697538,134.8638093535309
FR,0.5,0.0,-1,10,9.092826376022762,2.5393607509007596,9.475667936964456,153.65073688548935
FR,0.5,0.25,-1,10,8.143209256430689,3.515782831230792,8.983290310980067,140.3791717240102
FR,0.5,0.5,-1,10,8.231909013498372,4.28698176735728,9.453821467553611,132.17601252355993
FR,0.0,0.0,-1,2,7.347289263874812,1.1084620026723275,7.440306224191616,165.72305759329961
FR,0.0,0.25,-1,2,2.548798900642346,1.1199587666251807,2.7916628569375237,157.04203308808232
FR,0.0,0.5,-1,2,0.26883726415273257,1.7894544738252651,1.8329072674990787,152.38980680690736
FR,0.25,0.0,-1,2,7.90701875795381,1.9796253451088035,8.151314357904447,160.96514135840863
FR,0.25,0.25,-1,2,3.3813262731087423,3.294557635636182,4.897141568130219,148.97938414946142
FR,0.25,0.5,-1,2,0.3518335255533578,3.7497033085483995,3.9105478581435067,142.08397235985638
FR,0.5,0.0,-1,2,7.737103447848048,2.5801556516607285,8.156502759879565,158.48509197872193
FR,0.5,0.25,-1,2,3.3565254798375133,3.911693267651174,5.308207157722018,146.28915349717812
FR,0.5,0.5,-1,2,0.4743368594704922,5.092765076380586,5.546513672442411,138.56006631468074
FR,0.0,0.0,-1,8,8.906320066305124,1.4990346374349868,9.039671755258231,164.70361696087318
FR,0.0,0.25,-1,8,7.669441821424909,1.8306123055944403,7.919357028491238,152.4433057707187
FR,0.0,0.5,-1,8,6.270303762326914,2.296760138119195,6.713292922299012,147.59820126005735
FR,0.25,0.0,-1,8,8.454980143488653,2.4638047824744036,8.847207670378532,157.68870839887202
FR,0.25,0.25,-1,8,7.241561574090919,2.842975179851652,7.892329125706181,144.55239752431186
FR,0.25,0.5,-1,8,6.901172043619896,3.318471549181433,7.781081636137458,136.92984949546988
FR,0.5,0.0,-1,8,8.387495444640102,2.5614972899591604,8.805240788064689,155.7055061469209
FR,0.5,0.25,-1,8,7.265390278799432,3.2710834690225488,8.071113369676526,142.2779800988288
FR,0.5,0.5,-1,8,7.016170476301414,3.9135896264451615,8.209055552858361,134.36532161431157
