,pct_wind_0,pct_wind_1,pct_wind_2,pct_wind_3,pct_wind_4,pct_wind_5,pct_wind_6,pct_wind_7,pct_wind_8,pct_wind_9,pct_wind_10,pct_wind_11,pct_wind_12,pct_wind_13,pct_wind_14,pct_wind_15,pct_wind_16,pct_wind_17,pct_wind_18,pct_wind_19,pct_wind_20,pct_wind_21,pct_wind_22,pct_wind_23,pct_wind_24,pct_wind_25,pct_wind_26,pct_wind_27,pct_wind_28,pct_wind_29,pct_wind_30,pct_wind_31,pct_wind_32,pct_wind_33,pct_wind_34,pct_wind_35,pct_wind_36,pct_wind_37,pct_wind_38,pct_wind_39,pct_wind_40,pct_wind_41,pct_wind_42,pct_wind_43,pct_wind_44,pct_wind_45,pct_wind_46,pct_wind_47,pct_wind_48,pct_wind_49,pct_wind_50,pct_wind_51,pct_wind_52,pct_wind_53,pct_wind_54,pct_wind_55,pct_wind_56,pct_wind_57,pct_wind_58,pct_wind_59,pct_wind_60,pct_wind_61,pct_wind_62,pct_wind_63,pct_wind_64,pct_wind_65,pct_wind_66,pct_wind_67,pct_wind_68,pct_wind_69,pct_wind_70,pct_wind_71,pct_wind_72,pct_wind_73,pct_wind_74,pct_wind_75,pct_wind_76,pct_wind_77,pct_wind_78,pct_wind_79,pct_wind_80,pct_wind_81,pct_wind_82,pct_wind_83,pct_wind_84,pct_wind_85,pct_wind_86,pct_wind_87,pct_wind_88,pct_wind_89,pct_wind_90,pct_wind_91,pct_wind_92,pct_wind_93,pct_wind_94,pct_wind_95,pct_wind_96,pct_wind_97,pct_wind_98,pct_wind_99,pct_wind_100
pct_solar_0,172.16300311019162,171.2721856492135,170.53079221123812,169.95858101950975,169.4809111949456,169.05681124829758,168.6601835702896,168.27794558283586,167.91232686231643,167.56634185356066,167.24135432737825,166.92421667413097,166.61253220035093,166.31103913231175,166.0283353838232,165.75685119021446,165.48680240889558,165.21893743901768,164.9583126579059,164.71028263589943,164.46924754356522,164.23286343995622,164.00404270168863,163.78336408175653,163.56869034540273,163.35556789814075,163.14593842462364,162.93977376636963,162.7374076001114,162.54147779965913,162.3486628449987,162.1559478804954,161.96481193955483,161.77637013963647,161.59441182602762,161.41937878458353,161.24520385070423,161.07177262251952,160.89983492531792,160.73413197978394,160.57297347964936,160.41429166632275,160.259117178237,160.10531992315254,159.95308261432373,159.80086395049315,159.6491366475445,159.5037307356841,159.36062775241354,159.2204019148469,159.0811084198175,158.9448070854406,158.8122798051872,158.6808685986188,158.55145313117745,158.42328032146787,158.29649475406924,158.1713228892684,158.04847236292048,157.92653436353294,157.80827565147015,157.69246052786755,157.5766640493043,157.46215944584645,157.34986196178414,157.23783699764326,157.12646813893744,157.01509928023157,156.9041186877683,156.79487773262434,156.68726087233978,156.5811433831828,156.47533326671984,156.36961681513156,156.26623743156094,156.16541969320815,156.0674848940408,155.96955009487345,155.87270124210588,155.77748507450048,155.68283189502995,155.5883373270055,155.49458623252664,155.4016521951943,155.30871815786196,155.21587769095729,155.12487935252926,155.03497779375974,154.94717102758642,154.8604471168809,154.776218070247,154.69264917780103,154.60908028535516,154.52638867270906,154.44693876953943,154.36879245140548,154.29176241458248,154.2151062721993,154.1394876093637,154.06408330553307,153.99060791675944
pct_solar_1,169.23860397049404,168.35750914208592,167.59980143896155,166.99969204991197,166.52180256467395,166.097109687849,165.6897664953013,165.3110536312673,164.9578299941353,164.6185237884727,164.29472918890178,163.98399503810916,163.68430990553452,163.38847074321293,163.10560217557006,162.82834762037135,162.55901395225462,162.29200373443615,162.0294235103754,161.7778095007057,161.53688390656112,161.30123552675985,161.07284005498587,160.85051701920003,160.63368328870115,160.41967291322308,160.20811701779627,160.00168467779844,159.8009071570431,159.60728671624338,159.41479851653995,159.22503794067612,159.03579869403092,158.84885817347057,158.66816933289036,158.48856942781492,158.30928707768152,158.13073103937995,157.9573604332881,157.78957554221503,157.62507935196834,157.46122395124195,157.30025315304735,157.14252828974446,156.98825668390964,156.8382285553587,156.6904023543911,156.54353048967823,156.40019240799055,156.26243504208517,156.12687147424683,155.99398342772216,155.8640991798202,155.73459392204683,155.6054094583278,155.47774926068863,155.35239790309885,155.22876639650516,155.10846871822946,154.9898322584303,154.87165014896644,154.75392497822958,154.63762961176099,154.52314821912697,154.41028320401497,154.29788039061322,154.18745246382926,154.07707018347472,153.96668790312012,153.85630562276555,153.74624400534552,153.63714168885144,153.5289923681484,153.42110819309033,153.31594371318758,153.2140899304003,153.11547906697152,153.0184327546117,152.92239575588576,152.82691490225147,152.73143404861716,152.6365095980503,152.54312085771537,152.450469583258,152.3601729439795,152.27060361161344,152.18217704413726,152.09379533231356,152.00869029282137,151.92500164450763,151.84194187351412,151.7595985988912,151.67725532426823,151.59510905031186,151.51441353124326,151.43669955415766,151.3602710275126,151.28436671732968,151.20846240714678,151.1325580969639,151.0566537867809
pct_solar_2,166.45923257017972,165.57980269720795,164.80789313692475,164.1841706486438,163.72508285396125,163.3133208341511,162.91865092347973,162.54270522091062,162.1826646276437,161.83999234471707,161.50475190844244,161.1912740741223,160.89075064571733,160.59475852894866,160.30958090237334,160.03343808751796,159.75733020752247,159.48796965967043,159.22762276046168,158.973661658923,158.72826336163033,158.4914363626374,158.26205223665787,158.03739126114132,157.816980494888,157.59986001092355,157.3849560047363,157.17377566378426,156.96504552396965,156.75830874765117,156.55978113959083,156.36366583145048,156.17379447930765,155.99072558425303,155.81157532046075,155.63242505666847,155.45344480931215,155.27714448480242,155.10112265211396,154.93044106207032,154.76455449113223,154.60184055510007,154.44280130380517,154.28600340805409,154.13692281189478,153.98861851609865,153.8411472958376,153.69558372740772,153.55123711891517,153.40771790629358,153.2663468459529,153.13003459278931,152.99746227144317,152.86667874357946,152.73939970718118,152.61319208512015,152.48698446305923,152.36155988605557,152.23999990536984,152.120762948628,152.00383556215832,151.88810036710802,151.77394612861767,151.6603391967089,151.547252305088,151.43609800925745,151.32513962365786,151.21418123805827,151.10442572455332,150.99943630837524,150.89517247051873,150.79199662276613,150.6888229868036,150.585649350841,150.484088408345,150.38457226448773,150.2865661252208,150.1888320708845,150.09199056305914,149.99594287290088,149.9001077138217,149.80531499948805,149.71236975844704,149.6204889706507,149.53062996585567,149.44110080455388,149.35444392633175,149.26851409940912,149.1859098979127,149.10389952621088,149.02188915450907,148.93987878280728,148.85786841110547,148.77594466450466,148.69560915857403,148.61657891325237,148.53811982312695,148.46144959223733,148.38577436004113,148.31032825496249,148.23500571112749
pct_solar_3,163.86366852934304,162.97503064305909,162.22383966136334,161.5953735197075,161.12274521584547,160.70550753547244,160.31212856698485,159.9330658050695,159.57765458867283,159.24261067709398,158.91831770400583,158.60492082393682,158.29590162618132,157.99835489799656,157.70934592197875,157.4235407454252,157.14353022663457,156.87552453370031,156.6128620638265,156.35578640817246,156.1034030919497,155.86081975319698,155.62468322242836,155.3948664771414,155.16904244024335,154.94932959065287,154.73200393267123,154.5155685625216,154.3014004771367,154.09002911156406,153.88239978000308,153.67929043944167,153.4840358858745,153.29328913712143,153.1060658214698,152.9234323678191,152.74289965458047,152.56418274924195,152.38761640312038,152.2135289471872,152.0430143200443,151.87918035116664,151.7158998221722,151.55575489746835,151.3994540698915,151.24325660585805,151.09481022817167,150.9503381690336,150.81095391481566,150.67397383568178,150.53835390265272,150.4027339696236,150.26997095504217,150.1394516645214,150.0089528206364,149.8798913109612,149.75154387791392,149.62533494344643,149.50319271904974,149.38612347963107,149.27140266992447,149.1593287740504,149.0481533321951,148.93845436809607,148.8287554039971,148.71905643989805,148.6115935227447,148.50485138442716,148.39858310451578,148.29340418320896,148.18857681590578,148.0862757611608,147.9855382861287,147.88569751226532,147.78815466643604,147.6912695438161,147.59529372722358,147.49997137341464,147.40653202024646,147.31528112015073,147.22503073258156,147.13581647368176,147.0481495437453,146.9623709753216,146.87693016530932,146.79148935529702,146.70645067875674,146.62284384238657,146.5399971979752,146.457523352113,146.37504950625072,146.29257566038854,146.21010181452624,146.12762796866403,146.0451541228018,145.96432585505585,145.88463662367076,145.80645456352255,145.7284564394792,145.651161951197,145.57418106337028
pct_solar_4,161.5659476736466,160.70059639992786,159.942371581009,159.30164778476194,158.7920896104065,158.36407631385262,157.969063124342,157.58578864244694,157.2120365287978,156.8527580858248,156.51176395483628,156.18707146269904,155.8766784885306,155.57756015489258,155.29174084210746,155.01391114948225,154.74129527976518,154.47609533808702,154.2175302942016,153.9655133075832,153.716956379632,153.4726817839804,153.23046226418856,152.99497102531421,152.7652366261985,152.54218833595843,152.3204792123524,152.10130877230378,151.88419973810636,151.67195472219805,151.46377921340118,151.2603776100206,151.06451599531044,150.8689329685894,150.67719420766656,150.488324614883,150.30107042017795,150.11655518506905,149.93655307279525,149.75742979027956,149.5805359906235,149.4058777465509,149.23794743263772,149.07414356590374,148.91301774186695,148.75577744795817,148.60011226044043,148.44588904463131,148.2949517404513,148.15081418355535,148.01024681327286,147.8716361239383,147.73613384831526,147.60590917645243,147.47640281511872,147.3491289988539,147.22456393841875,147.10371068643872,146.98715330284352,146.8713932328647,146.75640233700412,146.64256108545192,146.53091467239864,146.42207702370217,146.3178791676356,146.21505271819962,146.1122262687636,146.00939981932763,145.90671610178805,145.80662733606542,145.70906032014784,145.61243720914536,145.51581409814284,145.41969418179212,145.32509160383682,145.23112986869748,145.13871167406361,145.04826129971036,144.95856600260063,144.86887070549093,144.77917540838118,144.68948011127142,144.60052524658397,144.513363038155,144.42620082972604,144.33903862129705,144.2518764128681,144.16471420443912,144.07755199601016,143.9903897875812,143.9032656210393,143.8171473760111,143.73111612484587,143.6450848736807,143.55912286355576,143.4754445398862,143.39276306137893,143.31013092133824,143.22755566292233,143.14603763072992,143.06476215453267
pct_solar_5,159.65279809761492,158.74546321398458,157.9725572217987,157.30557862834522,156.76822934171315,156.32089063997307,155.90545591699853,155.50833789799492,155.12509512939715,154.76806050946786,154.43265956015185,154.10038958980033,153.78241439491325,153.4767991394125,153.17517863858166,152.87965884465456,152.59394901164586,152.31535632671077,152.0483782977264,151.78288305736928,151.51912522205598,151.2638153884291,151.01827762279854,150.77629543859322,150.53896740018223,150.3059445676684,150.07534955618135,149.84815765994404,149.63281037058005,149.41771465309827,149.20484272915394,148.99748064295008,148.79469413572718,148.59447491161058,148.39427299163987,148.19466623783526,147.9969403399643,147.80818181099647,147.625748940834,147.44915620185333,147.2784750223467,147.11032342219474,146.94549436649024,146.78695713871411,146.63425978574546,146.4866106628455,146.3393503134125,146.19780916704048,146.05900765186766,145.9218816142333,145.78753892594048,145.6536805042526,145.52371096760447,145.39425092438552,145.2669600678592,145.14083475287632,145.01739262826234,144.89698429518864,144.77871200096,144.6617626391918,144.54642029490464,144.43449378870372,144.32376722644136,144.21304066417903,144.1023141019167,143.99412128830912,143.88730824148598,143.7819659699449,143.67746905544803,143.57306252498586,143.47101342209368,143.37144543952448,143.27195694283003,143.17278319351405,143.07588037116855,142.98112195565056,142.8870165546249,142.79387607686508,142.70174022130485,142.6111067561432,142.5209862911317,142.4316744344314,142.34421375312232,142.25688554864266,142.17075374796465,142.08548407184094,142.00211730936513,141.91969207904992,141.8372668487347,141.75517293543032,141.67396491706796,141.59275689870563,141.5115488803433,141.43034086198094,141.3498564129391,141.2699571536961,141.19008681155114,141.1113705156056,141.0327455840907,140.95498905861524,140.87867590371806
pct_solar_6,158.0573139405288,157.17755335636235,156.38754241802098,155.67658502283717,155.07399050564658,154.58223888409188,154.13830926532214,153.72438860229542,153.32977431761898,152.9644931868854,152.6073304642872,152.26080501166902,151.93245431599723,151.62083430556174,151.31336185212686,151.01100339747137,150.71470731568056,150.4211686678581,150.13417154512197,149.85121326852973,149.5779498625996,149.30810528743265,149.04497624440924,148.78923110779883,148.541567566191,148.29674621751204,148.05584933862755,147.82833771714542,147.60691692343414,147.39029775371108,147.17648448835175,146.9678948049357,146.76340679996048,146.56272439243,146.365216272586,146.17161159638135,145.9795320491986,145.79276100421373,145.6152299390776,145.4454711668552,145.27779093084982,145.11595923599512,144.95750761523337,144.7997554301499,144.64513117349253,144.49535760489124,144.35326430353237,144.21725227188543,144.08376339240158,143.95241530889314,143.82119888405649,143.68998245921983,143.56292780047445,143.4392652779339,143.31797289762164,143.19929463914463,143.08118342821828,142.96370822022809,142.84801193904153,142.7335938385945,142.6205757592383,142.50842778310067,142.3974958741628,142.2870019415935,142.17697057776832,142.0680988163108,141.9608283434493,141.85725181727236,141.75580411644427,141.65476980743665,141.55536442004734,141.4569106765935,141.35966190519147,141.2632821679138,141.16827860368716,141.07424107389943,140.9819284738962,140.89151556270994,140.80225535391705,140.71344421233536,140.62491912393548,140.53728102075496,140.44964291757444,140.36209037396597,140.27456884080647,140.18735640553587,140.1018939973542,140.01715128193055,139.93240856650695,139.84971945098934,139.76835953412186,139.6873986400156,139.60643774590935,139.52685291746513,139.44951157197764,139.37217022649014,139.29512803671264,139.2189531061125,139.14375067052566,139.06867073450627,138.99359079848688
pct_solar_7,156.76269900870915,155.8958480893223,155.08621410848173,154.3370668719195,153.70879866158006,153.18610043173453,152.7050813298311,152.26437703804913,151.84555934417082,151.44614568454784,151.08495085780493,150.73185172860883,150.3904769803418,150.0515951808415,149.72285909408558,149.40978116489478,149.10574808278923,148.81146868944646,148.52701272365368,148.24516227579326,147.97017117933441,147.70070696667213,147.4354536994348,147.17468074504998,146.92299475458034,146.6750786779274,146.4332057420024,146.19469293686373,145.9618292434968,145.73520813987506,145.51425426633645,145.3031897206254,145.09480034772497,144.89442799522777,144.6986975936509,144.5113108464687,144.33307328320544,144.15890784702205,143.99018564478138,143.8251665282058,143.66200675702916,143.50054870375305,143.34088008370003,143.18241645574577,143.02926248785815,142.87878379601037,142.73355624944688,142.58967194297765,142.4490678947971,142.30855204775702,142.17212235292186,142.038843522251,141.91040745607125,141.7836491576927,141.66093198852343,141.54051945253593,141.42188958652318,141.30591672436907,141.19268347126643,141.08140442250712,140.97053744939788,140.8596704762886,140.74890584504485,140.6384071963633,140.52790854768168,140.41754686580893,140.30997155572675,140.20592037946878,140.10423998851567,140.00402414099196,139.90441466777486,139.80593587993758,139.70981845093164,139.61509665802717,139.52073289608202,139.42701061269528,139.33328832930854,139.23976743257234,139.14818077231558,139.0572301890101,138.96686326559077,138.87905349784364,138.7918919453564,138.70476138285088,138.61979179438362,138.53493306145884,138.45032844780707,138.3672485452233,138.2844113280893,138.20161210773523,138.11955264680475,138.03756292431686,137.95557320182897,137.8740707294168,137.7929697197268,137.7120969430506,137.6327014894985,137.55380345618912,137.4767066442697,137.3998715540582,137.32674579626612
pct_solar_8,155.85108286666394,154.9299590133298,154.08622406357412,153.329930843309,152.66261938725606,152.0595674127865,151.5456405980513,151.0625738981959,150.60658422483817,150.18408193771918,149.78260813398873,149.4248818048249,149.08950469389922,148.76140010833475,148.43865456261418,148.13508243902018,147.8396110963098,147.54956958673063,147.26707798210143,146.9868379512757,146.70800284681673,146.43017626467207,146.15598772597474,145.89344429605177,145.640917806893,145.39441695371164,145.15342295699307,144.91901124953264,144.69767765500035,144.4775695408002,144.26261321715293,144.05154707018374,143.85070466878065,143.65437552821913,143.46080777826808,143.2680904486721,143.08148898547967,142.90073037275613,142.72486433836306,142.5528983686162,142.38382147347548,142.22576649497893,142.06908767755195,141.9137253325383,141.76174899658398,141.6145774359941,141.46819532252027,141.32444461650593,141.1811249903122,141.0396841147563,140.8994596292212,140.76207098088005,140.62909381440946,140.50039533025085,140.37403931665176,140.25008427160725,140.12787875762115,140.00807092643453,139.89112165000552,139.77417237357653,139.66054382293353,139.5480998021961,139.43588600674417,139.32607338065972,139.2182714755413,139.11046957042294,139.00266766530456,138.8953015046017,138.78954412340067,138.68429351523764,138.57923596265422,138.474355994026,138.36982415362212,138.26615256184354,138.16508358918117,138.06401461651873,137.96294564385627,137.86187667119387,137.76447926569747,137.66912463427695,137.5739689233561,137.4795945731521,137.38662812088936,137.29443047667155,137.2026472076432,137.11088870557427,137.02181079886046,136.93281722885544,136.84392867872157,136.75597918550008,136.66802969227857,136.58238657440603,136.497412517004,136.41389482106334,136.33042906688206,136.2469633127009,136.16349755851965,136.0804958602889,135.99790383615104,135.91531181201316,135.834114422897
pct_solar_9,155.1988798831362,154.26087413796645,153.41907983703265,152.66778930452546,151.97887105436146,151.34523024061588,150.7858298732648,150.27842257961558,149.79472933930185,149.34007136532176,148.9119976598436,148.5143166155965,148.1541782652262,147.8175494838077,147.48953592035065,147.175117365116,146.86543498489164,146.56320155078333,146.27320737563463,145.99415826861485,145.7332374373921,145.47334578809406,145.21428293732444,144.95683527262602,144.70325192550635,144.46006583832607,144.22262868005578,143.99135884424348,143.766948027436,143.55274208228485,143.34303496932503,143.1413325507376,142.94083751861763,142.74393746628772,142.54833302167899,142.3534547143145,142.16353650335844,141.97934110286272,141.80148907960086,141.63013156004453,141.46044919655785,141.2926885992919,141.12861187430872,140.9663368279412,140.80764586270877,140.6501444885643,140.49464861283369,140.339152737103,140.1852991834578,140.03281983115008,139.8810852369339,139.73440417013998,139.5899920534174,139.44905447977754,139.309910145857,139.17679388938814,139.04837794089778,138.92371790646362,138.79982658049204,138.67712735104035,138.5549424247821,138.43318585291138,138.3116723500457,138.19142584578506,138.07753561743544,137.96592200676983,137.85560833273792,137.74653767385806,137.63764200822837,137.52919040705177,137.42427344440506,137.3196272044627,137.21499288403515,137.1103585636076,137.0077003165867,136.90595447499322,136.8052169705943,136.70552190169067,136.6068975312696,136.51040716909074,136.4157257086803,136.3211977565893,136.22666980449827,136.1325535740561,136.0404498869991,135.9483461999421,135.85624251288505,135.76505555747116,135.67388565374412,135.5833715482864,135.49397012385603,135.40456869942562,135.31533031854528,135.22733174940643,135.13933318026758,135.05133461112874,134.9638771834793,134.87757307168292,134.79126895988654,134.7049648480902,134.6192631679561
