,pct_wind_0,pct_wind_1,pct_wind_2,pct_wind_3,pct_wind_4,pct_wind_5,pct_wind_6,pct_wind_7,pct_wind_8,pct_wind_9,pct_wind_10,pct_wind_11,pct_wind_12,pct_wind_13,pct_wind_14,pct_wind_15,pct_wind_16,pct_wind_17,pct_wind_18,pct_wind_19,pct_wind_20,pct_wind_21,pct_wind_22,pct_wind_23,pct_wind_24,pct_wind_25,pct_wind_26,pct_wind_27,pct_wind_28,pct_wind_29,pct_wind_30,pct_wind_31,pct_wind_32,pct_wind_33,pct_wind_34,pct_wind_35,pct_wind_36,pct_wind_37,pct_wind_38,pct_wind_39,pct_wind_40,pct_wind_41,pct_wind_42,pct_wind_43,pct_wind_44,pct_wind_45,pct_wind_46,pct_wind_47,pct_wind_48,pct_wind_49,pct_wind_50,pct_wind_51,pct_wind_52,pct_wind_53,pct_wind_54,pct_wind_55,pct_wind_56,pct_wind_57,pct_wind_58,pct_wind_59,pct_wind_60,pct_wind_61,pct_wind_62,pct_wind_63,pct_wind_64,pct_wind_65,pct_wind_66,pct_wind_67,pct_wind_68,pct_wind_69,pct_wind_70,pct_wind_71,pct_wind_72,pct_wind_73,pct_wind_74,pct_wind_75,pct_wind_76,pct_wind_77,pct_wind_78,pct_wind_79,pct_wind_80,pct_wind_81,pct_wind_82,pct_wind_83,pct_wind_84,pct_wind_85,pct_wind_86,pct_wind_87,pct_wind_88,pct_wind_89,pct_wind_90,pct_wind_91,pct_wind_92,pct_wind_93,pct_wind_94,pct_wind_95,pct_wind_96,pct_wind_97,pct_wind_98,pct_wind_99,pct_wind_100
pct_solar_0,23.837194099501428,22.439348820779845,22.44765556830109,22.547926420322117,22.172487614070086,21.38657436001178,21.270712355143235,21.13034184089769,21.447436210149917,22.115943261065944,22.165374050372982,21.665700767153464,22.1270584642789,21.83384316125586,21.758372478635014,22.772072247230547,22.422104122705754,22.696738733869342,23.180489806544994,23.699242619656665,24.260383034466763,24.188674533754657,23.46586894483851,23.749262253684673,23.73727699523542,24.0449252016843,24.0449252016843,24.511307795027598,24.511307795027594,24.79302602479426,24.365806397293774,24.79821305003608,24.930862335696677,24.964050203284586,24.868505525635165,24.97203305705641,25.137132270441047,25.103112524113016,25.103112524113016,25.282724834645727,26.011292167501242,26.011292167501242,26.011292167501242,26.24886275375028,26.33968907063158,26.652715732244857,26.943659790240567,26.943659790240567,26.943659790240567,27.369925712246918,27.330909054378616,27.330909054378616,27.595486317078468,28.42757343841172,28.42757343841172,28.577365314481725,28.817496401618868,28.849706498095664,28.849706498095664,28.957296765146783,29.096793678880072,29.341349442106544,29.5675955863851,29.5675955863851,29.5675955863851,29.5675955863851,29.567595586385103,29.439976524329825,30.055857340172686,30.055857340172686,30.055857340172686,30.055857340172686,30.181150084186072,30.181150084186072,30.62500153508685,30.62500153508684,30.62500153508684,30.62500153508684,30.62500153508684,30.762012385691897,31.280003398270935,31.59579243074198,31.59579243074198,31.59579243074198,31.822880795965837,31.706819152158005,31.83955429850957,32.066526210835114,32.066526210835114,32.066526210835114,32.066526210835114,32.9603850607229,33.19232277304796,33.19232277304796,33.54709754468944,33.54709754468945,33.54709754468945,33.436020446007,33.33784834385321,33.33784834385321,33.33784834385321
pct_solar_1,21.16059785424666,19.318881576293922,19.27693981754148,18.90743939660313,17.99245151128077,18.435447502031124,18.09438306400947,18.4764172135841,19.654452508229152,19.845347845609194,19.596432791113248,20.394037749505706,19.65856583623861,19.698497259320316,19.59260000026856,19.4397421463766,19.85486994059484,19.69218343363551,19.974034923156957,20.210551512466743,20.119084027044153,20.325347545454708,20.242426798767884,20.67859121117045,20.86666531962403,21.337108536206667,21.397765570346092,22.084044991484,22.17723281382593,22.426619803536074,22.692317932896433,23.06268363456786,23.367610806230434,23.45543978022767,23.674648019166263,24.001969268597684,23.98760867963321,23.88157726783009,23.828382648355227,24.079565890673848,24.45447099012062,24.45447099012062,24.454470990120623,24.401373181369213,24.534623488416333,24.769914970156655,25.156618575819934,25.442262298155764,25.815641616385886,25.776624958517587,25.776624958517587,25.897815448586165,25.89781544858617,26.270325005983487,26.28869869737373,26.385764128710214,26.385764128710214,26.324457423347635,26.758788253974608,26.93683240262321,26.93683240262321,27.158009822714757,27.26560008976588,27.69186601177223,27.69186601177223,27.878793894784394,27.751174832729113,27.751174832729113,27.751174832729113,28.338391091914943,28.338391091914943,28.27416373198137,28.27416373198137,28.27416373198137,28.27416373198137,28.66672945630544,28.792022200318822,29.274795764131078,29.274795764131078,29.164184880228756,29.164184880228756,29.23380682325535,29.677658274156126,29.852070134560428,29.852070134560428,29.852070134560428,29.852070134560428,30.167859167031473,30.167859167031473,30.394947532255333,30.39494753225533,30.51084234589842,30.754081561062108,30.754081561062108,30.89109241166716,30.89109241166716,30.79292030951337,30.79292030951337,30.79292030951337,30.635181951652807,31.477228991648882
pct_solar_2,17.590876383378923,17.281042154902348,16.05818631544356,15.813115534934678,15.193691763865216,15.368429911741387,15.802080644452888,15.654023743007192,16.036042926589612,16.14503567110076,16.39360455680644,16.91300614319079,17.22080055567591,17.280039828965105,17.04097555504993,17.070781533925434,17.1008665922575,17.37207537016734,17.45734103335523,17.81973212100272,18.22530545942984,18.61805014804964,18.56126986701326,18.947988894665553,19.14518336043631,19.14518336043631,19.47457281477835,19.690874945070764,19.748318151979365,20.045339894633102,20.170527049980798,20.582314758086824,20.609961127531705,21.247883701658132,21.247883701658132,21.426113663957,21.87728727260386,21.87728727260386,22.381644623372125,22.830376903060973,23.371250337503255,23.45733436643724,23.470554950522143,23.671115705852046,23.6080601292742,23.608060129274204,23.98296522872097,24.33880331775462,24.33880331775462,24.33880331775462,24.62722849610333,24.622733042867242,24.83869427314404,25.164091173444735,25.44973489578057,25.44973489578057,25.674595202034173,25.67459520203418,25.674595202034173,25.69296889342442,25.69296889342442,25.516289033681836,25.666557669143312,25.666557669143312,25.666557669143312,26.152312351934707,26.689433484555465,26.689433484555465,26.689433484555465,26.689433484555465,26.689433484555465,26.689433484555465,26.689433484555465,26.689433484555465,26.689433484555465,26.689433484555465,26.87636136756763,27.098768009599777,28.112250190791965,28.112250190791965,28.11225019079196,28.11225019079196,28.469078419021347,28.356856277459926,28.356856277459926,28.63881111788167,28.63881111788167,28.63881111788167,28.63881111788167,28.963384526568493,28.963384526568493,28.963384526568493,28.963384526568493,29.335902550775504,29.451797364418596,29.451797364418596,29.451797364418596,29.451797364418596,29.451797364418596,29.643262677966657,29.643262677966657
pct_solar_3,14.87709876202101,14.46054513900087,14.574310960017964,13.463101536580306,13.316096519489983,13.132801717311713,13.618676831021212,14.148691905359357,13.9011506634877,13.904709183639058,13.980449317879001,13.999030453978294,14.340577167316443,14.738359408145635,15.048285777034485,15.428945843364255,14.952339151865349,15.11128641620366,14.908653143392225,14.908653143392229,15.080780128510696,15.485162434689064,15.987943228456524,16.11809616590601,16.59169664965045,17.10389779592408,16.83981109970332,16.949075673650004,17.589992277749815,17.793489854163624,17.662265294756775,17.807484321097988,17.914142525440383,17.9613843408453,17.9570692897205,18.861535963552665,19.239173339824845,19.629108010249038,19.87532830536321,20.22830152601006,20.659164147087523,20.659164147087523,20.83800763420932,21.07575510327058,21.253991249709664,21.86449280987946,21.68852319702039,22.107198346076377,22.36870695612491,22.174623357901194,22.286524742083156,22.50088003351502,22.87578513296179,22.892638602590864,23.181063780939578,23.54297883128803,23.663464559237973,23.663464559237973,23.898627633273613,23.99740845382194,24.38411205948522,24.638455210481325,24.924098932817156,25.148959239070763,25.12175531403767,25.12175531403767,25.12175531403767,25.12175531403767,25.30971087482087,25.30971087482087,25.660744533202557,26.107114229214933,26.38445806419318,26.38445806419318,26.38445806419318,26.38445806419318,26.5393305691903,26.5393305691903,26.5393305691903,26.5393305691903,26.5393305691903,26.5393305691903,26.5393305691903,26.608952512216888,26.608952512216888,26.869239928052785,26.869239928052785,27.643384070250775,27.85583908379933,27.855839083799328,27.902959404036327,27.902959404036327,27.98375538820073,27.98375538820073,28.019378439876537,28.017551441763317,28.306501798774335,28.461402892664093,28.66256174892144,28.920370425376536,28.920370425376536
pct_solar_4,12.901797999806707,13.291531824478357,12.551718756958174,12.206549828767512,12.229387310987802,11.880325607872235,11.659131319219966,11.654655446825824,11.734373360614146,11.916249516188257,12.191215795665803,12.06987801159502,13.064936348699058,13.156488834800955,12.979201587863095,13.222556446439118,13.549592629020054,13.087828127783704,13.060656748374456,13.289952021290347,13.425965383892164,13.66170289899269,13.781964431728486,13.60305023654007,13.926631306103815,13.886493427816877,14.190545868205085,14.184994766090847,14.618826186093436,14.618826186093436,15.375734591863663,15.6709014901266,15.827225423378904,15.863282731664846,16.415731522296557,16.256041801814575,16.42127797824991,16.655287709372796,16.655287709372796,17.18419113713523,17.616308620287914,17.885268297382403,17.696286532661865,17.696286532661865,18.07873392669428,18.588801358333654,19.316349288945098,19.316349288945094,19.316349288945098,19.316349288945098,19.22481443406872,19.937929430067832,20.239512244478,20.90480327065457,20.90480327065457,21.20798992559351,21.20798992559351,22.121386088803604,22.540061237859586,22.756022468136386,22.96195645840998,23.025490697571012,23.343515805187902,23.343515805187902,23.3435158051879,23.39671900931289,23.783422614976168,23.783422614976168,23.783422614976168,23.783422614976168,24.157763036840898,24.157763036840898,24.157763036840898,24.157763036840898,24.350558346574033,24.82527253209147,25.18310929442714,25.18310929442714,25.447686557126993,25.447686557126993,25.643532809011806,25.643532809011806,25.643532809011806,25.943307186118027,26.073163424408158,26.073163424408158,26.454080007219765,26.434408269400357,26.323431613367966,26.359776853731116,26.35977685373112,26.35977685373112,26.25481262774254,26.254812627742535,26.400105050133316,26.69080686104571,27.175383077499895,27.175383077499895,27.18818763137849,27.188187631378486,27.4681467850338
pct_solar_5,11.276474433600066,11.069074756714718,10.44535374215145,10.158452653249586,10.354829372880802,10.406163631103803,10.451688473445946,10.52973969929737,10.50677916419039,10.3307157737732,10.63016698259327,10.54783758594162,10.67310199775468,10.55663201715959,10.801833946803598,10.789616530313486,10.95898669490905,11.143019740504444,11.143019740504444,11.407540362317347,11.480342214227315,12.169451568266629,12.442269967546258,12.404712164301795,13.234757166503035,13.60675678144354,13.554816666716926,13.840059540536966,13.840059540536966,13.840059540536966,13.83769150503334,14.03383038183785,14.204636287040412,14.204636287040412,14.443141742501368,14.685371145016141,14.862143232103165,15.199660263577524,15.577535890611212,15.577535890611212,15.534151357753604,15.534151357753604,15.534151357753604,16.25882465082696,16.590541859261368,17.101727119918706,17.101727119918703,17.101727119918703,17.244727413209894,17.757054452284994,17.757054452284997,18.500033548316907,18.50003354831691,18.75532204444396,18.755322044443965,18.75532204444396,18.958255704442454,19.18715036463442,19.499727990730882,19.499727990730882,19.49972799073088,20.23498690017103,20.549100073251644,20.596361117586543,20.89954777252548,21.4069268259936,21.4069268259936,21.883305921456255,22.590280972143802,23.02047754928737,23.26055540258818,23.26055540258818,22.969269849181863,23.355973454845145,23.35597345484514,23.35597345484514,23.580833761098745,23.86647748343458,23.606640752448875,23.827818172540425,23.82781817254042,23.827818172540425,23.827818172540425,23.827818172540425,24.092395435240274,23.994223333086484,24.206106275350503,24.206106275350503,24.222779777894242,24.47419415423336,24.727730919659248,24.727730919659248,24.923577171544057,24.923577171544057,24.923577171544057,25.017088169471048,25.350658600139848,25.350658600139848,25.43145458430426,25.57674700669504,25.57674700669504
pct_solar_6,9.824493342151198,9.156609185040663,9.052609668035307,8.99476067741103,8.540730069409893,8.443026796684,8.99074086577143,8.241496360332048,8.256385633508009,8.21214024691277,8.062701600750708,8.440253785184757,9.136514876699005,8.997036934676478,9.352649999039532,9.643505328769303,9.775588752685458,9.892787352052277,10.220279817627352,10.307327999562206,10.5305584772325,10.255360039941944,10.255360039941944,10.492301081458093,11.112021916551194,11.388044737362703,11.388044737362703,11.814460326387536,12.163096503766306,12.575846329264841,12.891046829086331,13.104818760477166,13.104818760477166,13.208733410755702,13.081110095116145,13.044484562089306,13.044484562089309,13.044484562089306,13.336276425793125,13.336276425793125,13.639463258861179,13.639463258861179,13.639463258861179,14.00540296726917,14.396881454045058,14.774757081078743,14.834524045289358,15.413973708867355,15.420243778076214,15.458810048706257,16.12616002934072,16.12616002934072,16.471651944320286,16.471651944320286,16.957918063991162,17.019886588415513,17.01988658841551,17.27709531686629,17.231517700442954,17.617693105993357,17.617693105993357,18.181337757676953,18.38427141767544,18.38427141767544,18.378132019413094,18.50962062378365,19.076765374401884,18.816928643416183,18.816928643416183,18.816928643416183,19.28984272050434,19.28984272050434,19.58000895700738,20.133407342921725,20.133407342921725,21.22916267349302,21.519224059815603,21.837249167432493,21.837249167432493,21.85562285882274,22.242326464486016,22.672523041629585,22.672523041629585,22.852206389347373,23.294642105049487,23.294642105049487,23.294642105049487,23.294642105049487,23.311315607593226,23.44133641677232,23.44133641677232,23.770299106197438,24.02171348253655,24.02171348253655,24.021713482536555,24.019886484423342,24.019886484423342,24.05550953609914,24.05550953609914,24.05550953609914,24.05550953609914
pct_solar_7,8.10661676715692,7.781976500895077,7.821619344412036,7.975650044777449,7.429552483987193,7.33557511120422,7.236316356563849,7.330839645897546,7.194568456995127,7.0615463671569305,7.123141327164366,7.226353195227994,7.2258961731631235,7.3114139774243245,8.00794448074288,7.717211445929446,7.745305473104415,8.318801900089417,8.654668674499595,8.967282172871514,8.967282172871512,9.15915559502307,9.389745576494729,9.580126625894424,9.764232229229423,10.01009226620567,10.611776987675453,10.943944334526627,10.943944334526625,11.050890850212635,11.539185302401485,11.876299553062427,11.871554272523973,11.92365492978993,12.02756958006846,12.518844242061206,12.518844242061206,12.421015545938054,12.421015545938054,12.655370312559839,12.655370312559839,13.044990872386808,13.044990872386808,13.044990872386808,13.29196058179464,13.29196058179464,13.29196058179464,13.29196058179464,13.29196058179464,13.42374645289667,14.425503641915476,14.425503641915475,14.80337926894916,14.80337926894916,15.105747513488621,15.471833379426606,15.767271473795248,15.867806268849641,15.867806268849641,15.867806268849641,15.770326682026168,16.081993511338045,16.3354134541669,16.54792864080414,16.90519980871414,16.90519980871414,17.291375214264544,17.60425720679886,17.722941257290817,17.925874917289303,17.91978590364568,17.91978590364568,18.486930654263915,18.486930654263915,18.486930654263915,18.486930654263915,18.486930654263915,18.486930654263915,18.486930654263915,18.486930654263915,18.978738298874294,19.13615638682761,19.28155775086906,19.584744405808,20.590588448484567,20.590588448484564,21.625198315817677,21.915259702140258,21.915259702140258,22.136437122231808,22.382005284967516,22.60326358057808,22.60326358057808,23.311315607593222,23.311315607593226,23.311315607593222,23.56272998393234,23.548841829313872,23.584464880989675,23.91342757041479,23.91342757041479
pct_solar_8,6.891428391758174,6.638357238919842,5.861528957494002,6.189426583984603,6.672448842085108,6.150646389406938,6.274551147916626,6.519106714345506,6.335914334579434,6.289839722907066,6.110656952702854,6.3511448965704655,6.466343449525811,6.347453951358019,6.631618163309495,6.78091603702171,7.122567194782873,7.460823146812695,7.552328322964202,7.558484810696152,7.537759145019864,7.754083550858071,7.754083550858071,8.21905930146966,8.609034623680424,8.67373488014869,8.67373488014869,9.175324978847781,9.387289834561887,9.752156574449405,9.752156574449405,10.09556941048199,10.28178337504863,10.456326793940468,11.035167402204888,11.035167402204886,11.041253356360269,11.041253356360269,11.041253356360269,11.352363419309132,11.548076067399961,12.371973870857033,12.371973870857033,12.54095510277535,12.761594430684001,12.761594430684001,12.912132558474603,12.912132558474607,13.008564140091835,13.04720625862279,12.854785887484702,13.04784337920909,13.17962925031112,13.43913290679094,13.38083071949249,13.756507423037181,14.321623838193684,14.321623838193684,14.321451790014727,14.42198658506912,15.090612743725524,15.770326682026168,15.770326682026168,15.770326682026168,15.833860921187199,15.800543632312058,15.800543632312058,16.04637610782444,16.14643854728366,16.30933156803542,16.30933156803542,16.6209983973473,17.395910620526806,17.395910620526806,17.395910620526806,17.716852243647192,17.91978590364568,17.91978590364568,18.15573216642539,18.486930654263915,18.48693065426392,18.486930654263915,18.48693065426392,18.486930654263915,18.48693065426392,18.48693065426391,18.62842762105239,18.628427621052385,18.723267118126895,18.954573128993403,18.947874825574033,18.947874825574033,19.669121182405764,20.174971687655738,20.60070870922064,20.822067321649808,20.932251822120538,21.37559848231702,21.705619804792132,22.027208838833626,22.027208838833626
pct_solar_9,6.244579762811825,5.604362291257839,5.494560295723787,5.127363613768663,5.183526935582245,5.093261636379903,4.992463734743683,5.557498098384426,5.709125575142279,5.993301420072163,5.789547343957844,5.622933177102835,5.72591833078176,5.869362980494308,5.859556603219248,5.828085098688675,5.770422082057618,6.023116429910835,6.493841042338368,6.8794203797092734,6.8794203797092734,6.873330682494911,6.955433303247094,6.955433303247094,7.018123711388628,7.437233264017627,8.00074023949484,8.00074023949484,8.27641038251664,8.27641038251664,8.445463131240732,8.531307953356869,9.106238296018445,9.372570577558776,9.372570577558776,9.707379385912507,10.191595100490598,10.38255434559569,10.767436791415562,11.041253356360269,10.848832985222181,10.884452435198257,10.88445243519826,10.88445243519826,10.966081809474456,10.966081809474458,11.135063041392776,11.135063041392776,11.69100496023494,11.919488549878507,12.257293122542213,12.302498872087286,12.398930453704514,12.398930453704514,12.31267437659157,12.37848041810678,12.7447265740524,13.00423023053222,13.27616094894046,13.27616094894046,13.67211563990393,13.772650434958326,14.116208191199576,14.116208191199576,14.082890902324435,14.146425141485466,14.767442689281445,14.76053361625815,15.085283812964354,15.423982040473014,15.423982040473017,15.707378482175818,16.056590019499744,16.056590019499748,16.056590019499748,16.056590019499748,16.611812308551578,16.611812308551578,16.611812308551578,16.611812308551578,16.611812308551578,17.203035986251678,17.395910620526802,18.064251068504703,18.076428165546563,17.892667549032183,18.195767818663995,18.066132032178167,18.066132032178167,18.045113675964686,18.045113675964686,18.136594773885378,18.231434270959888,18.409870715126683,18.27610531001628,18.27610531001628,18.27610531001628,18.290666395610312,18.371360072896632,18.758063678559907,19.650727475289685
