Demand data gathered by Tyler Ruggles from NYISO database,,,,
,,,,
Lines above 'BEGIN_DATA' in the first column are for comment only.,,,,
,,,,
BEGIN_DATA,,,,
year,month,day,hour,demand (MW)
2004,1,1,1,18670.0
2004,1,1,2,17891.0
2004,1,1,3,16999.0
2004,1,1,4,16180.0
2004,1,1,5,15319.0
2004,1,1,6,14462.0
2004,1,1,7,13753.0
2004,1,1,8,13280.0
2004,1,1,9,13119.0
2004,1,1,10,13241.0
2004,1,1,11,13586.0
2004,1,1,12,13771.0
2004,1,1,13,14164.0
2004,1,1,14,14847.0
2004,1,1,15,15599.0
2004,1,1,16,16049.0
2004,1,1,17,16189.0
2004,1,1,18,16141.0
2004,1,1,19,16070.0
2004,1,1,20,16138.0
2004,1,1,21,17255.0
2004,1,1,22,18896.0
2004,1,1,23,18964.0
2004,1,1,24,18689.0
2004,1,2,1,18301.0
2004,1,2,2,17790.0
2004,1,2,3,16757.0
2004,1,2,4,15455.0
2004,1,2,5,14358.0
2004,1,2,6,13655.0
2004,1,2,7,13242.0
2004,1,2,8,13072.0
2004,1,2,9,13154.0
2004,1,2,10,13846.0
2004,1,2,11,15191.0
2004,1,2,12,16580.0
2004,1,2,13,17607.0
2004,1,2,14,18426.0
2004,1,2,15,19013.0
2004,1,2,16,19107.0
2004,1,2,17,18954.0
2004,1,2,18,18765.0
2004,1,2,19,18564.0
2004,1,2,20,18558.0
2004,1,2,21,19258.0
2004,1,2,22,20618.0
2004,1,2,23,20335.0
2004,1,2,24,19828.0
2004,1,3,1,19171.0
2004,1,3,2,18341.0
2004,1,3,3,17180.0
2004,1,3,4,15853.0
2004,1,3,5,14592.0
2004,1,3,6,13722.0
2004,1,3,7,13198.0
2004,1,3,8,12934.0
2004,1,3,9,12882.0
2004,1,3,10,13091.0
2004,1,3,11,13665.0
2004,1,3,12,14396.0
2004,1,3,13,15281.0
2004,1,3,14,16297.0
2004,1,3,15,16957.0
2004,1,3,16,17128.0
2004,1,3,17,17090.0
2004,1,3,18,16898.0
2004,1,3,19,16698.0
2004,1,3,20,16619.0
2004,1,3,21,17459.0
2004,1,3,22,18857.0
2004,1,3,23,18847.0
2004,1,3,24,18463.0
2004,1,4,1,17986.0
2004,1,4,2,17360.0
2004,1,4,3,16452.0
2004,1,4,4,15287.0
2004,1,4,5,14151.0
2004,1,4,6,13344.0
2004,1,4,7,12830.0
2004,1,4,8,12499.0
2004,1,4,9,12420.0
2004,1,4,10,12581.0
2004,1,4,11,12985.0
2004,1,4,12,13468.0
2004,1,4,13,14247.0
2004,1,4,14,15294.0
2004,1,4,15,16132.0
2004,1,4,16,16739.0
2004,1,4,17,17158.0
2004,1,4,18,17282.0
2004,1,4,19,17366.0
2004,1,4,20,17602.0
2004,1,4,21,18625.0
2004,1,4,22,19766.0
2004,1,4,23,19683.0
2004,1,4,24,19362.0
2004,1,5,1,18860.0
2004,1,5,2,17986.0
2004,1,5,3,16771.0
2004,1,5,4,15439.0
2004,1,5,5,14418.0
2004,1,5,6,13848.0
2004,1,5,7,13580.0
2004,1,5,8,13512.0
2004,1,5,9,13725.0
2004,1,5,10,14745.0
2004,1,5,11,16932.0
2004,1,5,12,18816.0
2004,1,5,13,19549.0
2004,1,5,14,20055.0
2004,1,5,15,20427.0
2004,1,5,16,20550.0
2004,1,5,17,20519.0
2004,1,5,18,20546.0
2004,1,5,19,20451.0
2004,1,5,20,20510.0
2004,1,5,21,21439.0
2004,1,5,22,22317.0
2004,1,5,23,22121.0
2004,1,5,24,21549.0
2004,1,6,1,20795.0
2004,1,6,2,19645.0
2004,1,6,3,18099.0
2004,1,6,4,16547.0
2004,1,6,5,15368.0
2004,1,6,6,14687.0
2004,1,6,7,14354.0
2004,1,6,8,14240.0
2004,1,6,9,14416.0
2004,1,6,10,15387.0
2004,1,6,11,17533.0
2004,1,6,12,19166.0
2004,1,6,13,19645.0
2004,1,6,14,20018.0
2004,1,6,15,20211.0
2004,1,6,16,20193.0
2004,1,6,17,20080.0
2004,1,6,18,20094.0
2004,1,6,19,19982.0
2004,1,6,20,20113.0
2004,1,6,21,21077.0
2004,1,6,22,22711.0
2004,1,6,23,22778.0
2004,1,6,24,22333.0
2004,1,7,1,21618.0
2004,1,7,2,20556.0
2004,1,7,3,19031.0
2004,1,7,4,17432.0
2004,1,7,5,16314.0
2004,1,7,6,15746.0
2004,1,7,7,15498.0
2004,1,7,8,15429.0
2004,1,7,9,15600.0
2004,1,7,10,16577.0
2004,1,7,11,18712.0
2004,1,7,12,20276.0
2004,1,7,13,20806.0
2004,1,7,14,21132.0
2004,1,7,15,21360.0
2004,1,7,16,21346.0
2004,1,7,17,21248.0
2004,1,7,18,21239.0
2004,1,7,19,21171.0
2004,1,7,20,21287.0
2004,1,7,21,22131.0
2004,1,7,22,23687.0
2004,1,7,23,23534.0
2004,1,7,24,23060.0
2004,1,8,1,22309.0
2004,1,8,2,21105.0
2004,1,8,3,19536.0
2004,1,8,4,17891.0
2004,1,8,5,16674.0
2004,1,8,6,16047.0
2004,1,8,7,15734.0
2004,1,8,8,15619.0
2004,1,8,9,15759.0
2004,1,8,10,16740.0
2004,1,8,11,18846.0
2004,1,8,12,19422.5
2004,1,8,13,21015.0
2004,1,8,14,21289.0
2004,1,8,15,21314.0
2004,1,8,16,21210.0
2004,1,8,17,21124.0
2004,1,8,18,20962.0
2004,1,8,19,20755.0
2004,1,8,20,20954.0
2004,1,8,21,21652.0
2004,1,8,22,23167.0
2004,1,8,23,23152.0
2004,1,8,24,22660.0
2004,1,9,1,21944.0
2004,1,9,2,20891.0
2004,1,9,3,19358.0
2004,1,9,4,17792.0
2004,1,9,5,16556.0
2004,1,9,6,16019.0
2004,1,9,7,15769.0
2004,1,9,8,15731.0
2004,1,9,9,15970.0
2004,1,9,10,16968.0
2004,1,9,11,19174.0
2004,1,9,12,20812.0
2004,1,9,13,21335.0
2004,1,9,14,21699.0
2004,1,9,15,21860.0
2004,1,9,16,21872.0
2004,1,9,17,21708.0
2004,1,9,18,21714.0
2004,1,9,19,21538.0
2004,1,9,20,21481.0
2004,1,9,21,22141.0
2004,1,9,22,23531.0
2004,1,9,23,23600.0
2004,1,9,24,23107.0
2004,1,10,1,22426.0
2004,1,10,2,21555.0
2004,1,10,3,20430.0
2004,1,10,4,19058.0
2004,1,10,5,17971.0
2004,1,10,6,17280.0
2004,1,10,7,16883.0
2004,1,10,8,16690.0
2004,1,10,9,16702.0
2004,1,10,10,17045.0
2004,1,10,11,17851.0
2004,1,10,12,18537.0
2004,1,10,13,19576.0
2004,1,10,14,20459.0
2004,1,10,15,20998.0
2004,1,10,16,21056.0
2004,1,10,17,20878.0
2004,1,10,18,20533.0
2004,1,10,19,20203.0
2004,1,10,20,20131.0
2004,1,10,21,20857.0
2004,1,10,22,22569.0
2004,1,10,23,22781.0
2004,1,10,24,22283.0
2004,1,11,1,21712.0
2004,1,11,2,21046.0
2004,1,11,3,20095.0
2004,1,11,4,18958.0
2004,1,11,5,17845.0
2004,1,11,6,17068.0
2004,1,11,7,16581.0
2004,1,11,8,16317.0
2004,1,11,9,16247.0
2004,1,11,10,16491.0
2004,1,11,11,16956.0
2004,1,11,12,17422.0
2004,1,11,13,18223.0
2004,1,11,14,18994.0
2004,1,11,15,19486.0
2004,1,11,16,19748.0
2004,1,11,17,19768.0
2004,1,11,18,19603.0
2004,1,11,19,19416.0
2004,1,11,20,19437.0
2004,1,11,21,20225.0
2004,1,11,22,21710.0
2004,1,11,23,21782.0
2004,1,11,24,21330.0
2004,1,12,1,20757.0
2004,1,12,2,19822.0
2004,1,12,3,18543.0
2004,1,12,4,17169.0
2004,1,12,5,16134.0
2004,1,12,6,15544.0
2004,1,12,7,15249.0
2004,1,12,8,15146.0
2004,1,12,9,15330.0
2004,1,12,10,16282.0
2004,1,12,11,18325.0
2004,1,12,12,19989.0
2004,1,12,13,20713.0
2004,1,12,14,21101.0
2004,1,12,15,21357.0
2004,1,12,16,21420.0
2004,1,12,17,21349.0
2004,1,12,18,21253.0
2004,1,12,19,21102.0
2004,1,12,20,21095.0
2004,1,12,21,21797.0
2004,1,12,22,22971.0
2004,1,12,23,22771.0
2004,1,12,24,22185.0
2004,1,13,1,21386.0
2004,1,13,2,20251.0
2004,1,13,3,18593.0
2004,1,13,4,16980.0
2004,1,13,5,15776.0
2004,1,13,6,15140.0
2004,1,13,7,14810.0
2004,1,13,8,14644.0
2004,1,13,9,14742.0
2004,1,13,10,15719.0
2004,1,13,11,17826.0
2004,1,13,12,19565.0
2004,1,13,13,20137.0
2004,1,13,14,20519.0
2004,1,13,15,20870.0
2004,1,13,16,21082.0
2004,1,13,17,20842.0
2004,1,13,18,20622.0
2004,1,13,19,20655.0
2004,1,13,20,20834.0
2004,1,13,21,21560.0
2004,1,13,22,23355.0
2004,1,13,23,23548.0
2004,1,13,24,23079.0
2004,1,14,1,22506.0
2004,1,14,2,21435.0
2004,1,14,3,19923.0
2004,1,14,4,18367.0
2004,1,14,5,17375.0
2004,1,14,6,16767.0
2004,1,14,7,16517.0
2004,1,14,8,16470.0
2004,1,14,9,16729.0
2004,1,14,10,17714.0
2004,1,14,11,19911.0
2004,1,14,12,21654.0
2004,1,14,13,22265.0
2004,1,14,14,22651.0
2004,1,14,15,22677.0
2004,1,14,16,22558.0
2004,1,14,17,22391.0
2004,1,14,18,22454.0
2004,1,14,19,22407.0
2004,1,14,20,22580.0
2004,1,14,21,23308.0
2004,1,14,22,24627.0
2004,1,14,23,24586.0
2004,1,14,24,24061.0
2004,1,15,1,23336.0
2004,1,15,2,22212.0
2004,1,15,3,20617.0
2004,1,15,4,19027.0
2004,1,15,5,17877.0
2004,1,15,6,17183.0
2004,1,15,7,16855.0
2004,1,15,8,16776.0
2004,1,15,9,16990.0
2004,1,15,10,17869.0
2004,1,15,11,19677.0
2004,1,15,12,21143.0
2004,1,15,13,21886.0
2004,1,15,14,22490.0
2004,1,15,15,22878.0
2004,1,15,16,22865.0
2004,1,15,17,22696.0
2004,1,15,18,22626.0
2004,1,15,19,22641.0
2004,1,15,20,22724.0
2004,1,15,21,23403.0
2004,1,15,22,25082.0
2004,1,15,23,25262.0
2004,1,15,24,24722.0
2004,1,16,1,23989.0
2004,1,16,2,22907.0
2004,1,16,3,21383.0
2004,1,16,4,19897.0
2004,1,16,5,18716.0
2004,1,16,6,18141.0
2004,1,16,7,17846.0
2004,1,16,8,17712.0
2004,1,16,9,17846.0
2004,1,16,10,18720.0
2004,1,16,11,20479.0
2004,1,16,12,21954.0
2004,1,16,13,22753.0
2004,1,16,14,23271.0
2004,1,16,15,23378.0
2004,1,16,16,23460.0
2004,1,16,17,23193.0
2004,1,16,18,22898.0
2004,1,16,19,22590.0
2004,1,16,20,22446.0
2004,1,16,21,22838.0
2004,1,16,22,24120.0
2004,1,16,23,24078.0
2004,1,16,24,23466.0
2004,1,17,1,22693.0
2004,1,17,2,21727.0
2004,1,17,3,20394.0
2004,1,17,4,19043.0
2004,1,17,5,17830.0
2004,1,17,6,17125.0
2004,1,17,7,16680.0
2004,1,17,8,16450.0
2004,1,17,9,16411.0
2004,1,17,10,16711.0
2004,1,17,11,17391.0
2004,1,17,12,18038.0
2004,1,17,13,19033.0
2004,1,17,14,19729.0
2004,1,17,15,20161.0
2004,1,17,16,19976.0
2004,1,17,17,19646.0
2004,1,17,18,19344.0
2004,1,17,19,19166.0
2004,1,17,20,19181.0
2004,1,17,21,19855.0
2004,1,17,22,21237.0
2004,1,17,23,21278.0
2004,1,17,24,20809.0
2004,1,18,1,20212.0
2004,1,18,2,19489.0
2004,1,18,3,18478.0
2004,1,18,4,17364.0
2004,1,18,5,16348.0
2004,1,18,6,15666.0
2004,1,18,7,15239.0
2004,1,18,8,14996.0
2004,1,18,9,14886.0
2004,1,18,10,14996.0
2004,1,18,11,15425.0
2004,1,18,12,16009.0
2004,1,18,13,16829.0
2004,1,18,14,17790.0
2004,1,18,15,18441.0
2004,1,18,16,18825.0
2004,1,18,17,18998.0
2004,1,18,18,18938.0
2004,1,18,19,18823.0
2004,1,18,20,18817.0
2004,1,18,21,19403.0
2004,1,18,22,20700.0
2004,1,18,23,20806.0
2004,1,18,24,20403.0
2004,1,19,1,19910.0
2004,1,19,2,19266.0
2004,1,19,3,18249.0
2004,1,19,4,17135.0
2004,1,19,5,16243.0
2004,1,19,6,15724.0
2004,1,19,7,15418.0
2004,1,19,8,15327.0
2004,1,19,9,15508.0
2004,1,19,10,16219.0
2004,1,19,11,17502.0
2004,1,19,12,18706.0
2004,1,19,13,19711.0
2004,1,19,14,20573.0
2004,1,19,15,21089.0
2004,1,19,16,21200.0
2004,1,19,17,21076.0
2004,1,19,18,20981.0
2004,1,19,19,20842.0
2004,1,19,20,20854.0
2004,1,19,21,21492.0
2004,1,19,22,23210.0
2004,1,19,23,23351.0
2004,1,19,24,22834.0
2004,1,20,1,22062.0
2004,1,20,2,21066.0
2004,1,20,3,19683.0
2004,1,20,4,18180.0
2004,1,20,5,17035.0
2004,1,20,6,16443.0
2004,1,20,7,16111.0
2004,1,20,8,16052.0
2004,1,20,9,16283.0
2004,1,20,10,17249.0
2004,1,20,11,19384.0
2004,1,20,12,20945.0
2004,1,20,13,21404.0
2004,1,20,14,21730.0
2004,1,20,15,21960.0
2004,1,20,16,21845.0
2004,1,20,17,21662.0
2004,1,20,18,21535.0
2004,1,20,19,21435.0
2004,1,20,20,21401.0
2004,1,20,21,22065.0
2004,1,20,22,23672.0
2004,1,20,23,23799.0
2004,1,20,24,23355.0
2004,1,21,1,22617.0
2004,1,21,2,21553.0
2004,1,21,3,20008.0
2004,1,21,4,18362.0
2004,1,21,5,17182.0
2004,1,21,6,16619.0
2004,1,21,7,16325.0
2004,1,21,8,16246.0
2004,1,21,9,16444.0
2004,1,21,10,17380.0
2004,1,21,11,19518.0
2004,1,21,12,21086.0
2004,1,21,13,21459.0
2004,1,21,14,21783.0
2004,1,21,15,21915.0
2004,1,21,16,21813.0
2004,1,21,17,21441.0
2004,1,21,18,21178.0
2004,1,21,19,20977.0
2004,1,21,20,21006.0
2004,1,21,21,21620.0
2004,1,21,22,23259.0
2004,1,21,23,23514.0
2004,1,21,24,23067.0
2004,1,22,1,22353.0
2004,1,22,2,21251.0
2004,1,22,3,19725.0
2004,1,22,4,18115.0
2004,1,22,5,16917.0
2004,1,22,6,16270.0
2004,1,22,7,15915.0
2004,1,22,8,15753.0
2004,1,22,9,15914.0
2004,1,22,10,16835.0
2004,1,22,11,18934.0
2004,1,22,12,20527.0
2004,1,22,13,21021.0
2004,1,22,14,21346.0
2004,1,22,15,21507.0
2004,1,22,16,21478.0
2004,1,22,17,21312.0
2004,1,22,18,21203.0
2004,1,22,19,20990.0
2004,1,22,20,20919.0
2004,1,22,21,21565.0
2004,1,22,22,23026.0
2004,1,22,23,23245.0
2004,1,22,24,22802.0
2004,1,23,1,22169.0
2004,1,23,2,21136.0
2004,1,23,3,19634.0
2004,1,23,4,18115.0
2004,1,23,5,17073.0
2004,1,23,6,16547.0
2004,1,23,7,16261.0
2004,1,23,8,16228.0
2004,1,23,9,16452.0
2004,1,23,10,17409.0
2004,1,23,11,19512.0
2004,1,23,12,21150.0
2004,1,23,13,21662.0
2004,1,23,14,22089.0
2004,1,23,15,22275.0
2004,1,23,16,22185.0
2004,1,23,17,21965.0
2004,1,23,18,21833.0
2004,1,23,19,21650.0
2004,1,23,20,21638.0
2004,1,23,21,22114.0
2004,1,23,22,23444.0
2004,1,23,23,23510.0
2004,1,23,24,22902.0
2004,1,24,1,22258.0
2004,1,24,2,21327.0
2004,1,24,3,20066.0
2004,1,24,4,18635.0
2004,1,24,5,17502.0
2004,1,24,6,16829.0
2004,1,24,7,16434.0
2004,1,24,8,16197.0
2004,1,24,9,16184.0
2004,1,24,10,16467.0
2004,1,24,11,17195.0
2004,1,24,12,18010.0
2004,1,24,13,19088.0
2004,1,24,14,19981.0
2004,1,24,15,20347.0
2004,1,24,16,20408.0
2004,1,24,17,20149.0
2004,1,24,18,19891.0
2004,1,24,19,19722.0
2004,1,24,20,19695.0
2004,1,24,21,20238.0
2004,1,24,22,21806.0
2004,1,24,23,22303.0
2004,1,24,24,21941.0
2004,1,25,1,21422.0
2004,1,25,2,20784.0
2004,1,25,3,19822.0
2004,1,25,4,18739.0
2004,1,25,5,17757.0
2004,1,25,6,17062.0
2004,1,25,7,16652.0
2004,1,25,8,16433.0
2004,1,25,9,16397.0
2004,1,25,10,16597.0
2004,1,25,11,17102.0
2004,1,25,12,17602.0
2004,1,25,13,18457.0
2004,1,25,14,19205.0
2004,1,25,15,19631.0
2004,1,25,16,19765.0
2004,1,25,17,19708.0
2004,1,25,18,19453.0
2004,1,25,19,19316.0
2004,1,25,20,19427.0
2004,1,25,21,20119.0
2004,1,25,22,21799.0
2004,1,25,23,22279.0
2004,1,25,24,21980.0
2004,1,26,1,21433.0
2004,1,26,2,20548.0
2004,1,26,3,19341.0
2004,1,26,4,18030.0
2004,1,26,5,17050.0
2004,1,26,6,16514.0
2004,1,26,7,16259.0
2004,1,26,8,16202.0
2004,1,26,9,16416.0
2004,1,26,10,17419.0
2004,1,26,11,19570.0
2004,1,26,12,21310.0
2004,1,26,13,21977.0
2004,1,26,14,22505.0
2004,1,26,15,22880.0
2004,1,26,16,22919.0
2004,1,26,17,22774.0
2004,1,26,18,22695.0
2004,1,26,19,22572.0
2004,1,26,20,22670.0
2004,1,26,21,23208.0
2004,1,26,22,24411.0
2004,1,26,23,24485.0
2004,1,26,24,23874.0
2004,1,27,1,23068.0
2004,1,27,2,21878.0
2004,1,27,3,20239.0
2004,1,27,4,18594.0
2004,1,27,5,17422.0
2004,1,27,6,16788.0
2004,1,27,7,16454.0
2004,1,27,8,16305.0
2004,1,27,9,16501.0
2004,1,27,10,17400.0
2004,1,27,11,19444.0
2004,1,27,12,21054.0
2004,1,27,13,21738.0
2004,1,27,14,22193.0
2004,1,27,15,22493.0
2004,1,27,16,22558.0
2004,1,27,17,22375.0
2004,1,27,18,22262.0
2004,1,27,19,22131.0
2004,1,27,20,22175.0
2004,1,27,21,22723.0
2004,1,27,22,23906.0
2004,1,27,23,23959.0
2004,1,27,24,23350.0
2004,1,28,1,22432.0
2004,1,28,2,21273.0
2004,1,28,3,19750.0
2004,1,28,4,18213.0
2004,1,28,5,17084.0
2004,1,28,6,16406.0
2004,1,28,7,16048.0
2004,1,28,8,15887.0
2004,1,28,9,16051.0
2004,1,28,10,16864.0
2004,1,28,11,18449.0
2004,1,28,12,19647.0
2004,1,28,13,20426.0
2004,1,28,14,21023.0
2004,1,28,15,21348.0
2004,1,28,16,21589.0
2004,1,28,17,21535.0
2004,1,28,18,21397.0
2004,1,28,19,21280.0
2004,1,28,20,21337.0
2004,1,28,21,21894.0
2004,1,28,22,23345.0
2004,1,28,23,23533.0
2004,1,28,24,22935.0
2004,1,29,1,22120.0
2004,1,29,2,21124.0
2004,1,29,3,19752.0
2004,1,29,4,18814.0
2004,1,29,5,17064.0
2004,1,29,6,16272.0
2004,1,29,7,15925.0
2004,1,29,8,15813.0
2004,1,29,9,15984.0
2004,1,29,10,16937.0
2004,1,29,11,18944.0
2004,1,29,12,20320.0
2004,1,29,13,20874.0
2004,1,29,14,21309.0
2004,1,29,15,21730.0
2004,1,29,16,21758.0
2004,1,29,17,21677.0
2004,1,29,18,21549.0
2004,1,29,19,21552.0
2004,1,29,20,21553.0
2004,1,29,21,22071.0
2004,1,29,22,23354.0
2004,1,29,23,23742.0
2004,1,29,24,23256.0
2004,1,30,1,22588.0
2004,1,30,2,21509.0
2004,1,30,3,20086.0
2004,1,30,4,18609.0
2004,1,30,5,17575.0
2004,1,30,6,16766.0
2004,1,30,7,16419.0
2004,1,30,8,16224.0
2004,1,30,9,16293.0
2004,1,30,10,17186.0
2004,1,30,11,19081.0
2004,1,30,12,20603.0
2004,1,30,13,21191.0
2004,1,30,14,21628.0
2004,1,30,15,21770.0
2004,1,30,16,21646.0
2004,1,30,17,21420.0
2004,1,30,18,21295.0
2004,1,30,19,21121.0
2004,1,30,20,21015.0
2004,1,30,21,21346.0
2004,1,30,22,22644.0
2004,1,30,23,23148.0
2004,1,30,24,22648.0
2004,1,31,1,21957.0
2004,1,31,2,21035.0
2004,1,31,3,20030.0
2004,1,31,4,18695.0
2004,1,31,5,17570.0
2004,1,31,6,16920.0
2004,1,31,7,16486.0
2004,1,31,8,16307.0
2004,1,31,9,16295.0
2004,1,31,10,16647.0
2004,1,31,11,17372.0
2004,1,31,12,18021.0
2004,1,31,13,18970.0
2004,1,31,14,19595.0
2004,1,31,15,20109.0
2004,1,31,16,19926.0
2004,1,31,17,19590.0
2004,1,31,18,19382.0
2004,1,31,19,19139.0
2004,1,31,20,19102.0
2004,1,31,21,19483.0
2004,1,31,22,20876.0
2004,1,31,23,21538.0
2004,1,31,24,21120.0
2004,2,1,1,20584.0
2004,2,1,2,20072.0
2004,2,1,3,19267.0
2004,2,1,4,18159.0
2004,2,1,5,17188.0
2004,2,1,6,16480.0
2004,2,1,7,16125.0
2004,2,1,8,15891.0
2004,2,1,9,15861.0
2004,2,1,10,16049.0
2004,2,1,11,16543.0
2004,2,1,12,16924.0
2004,2,1,13,17464.0
2004,2,1,14,18117.0
2004,2,1,15,18460.0
2004,2,1,16,18649.0
2004,2,1,17,18562.0
2004,2,1,18,18394.0
2004,2,1,19,18229.0
2004,2,1,20,18191.0
2004,2,1,21,18702.0
2004,2,1,22,20151.0
2004,2,1,23,20695.0
2004,2,1,24,20271.0
2004,2,2,1,19954.0
2004,2,2,2,19394.0
2004,2,2,3,18604.0
2004,2,2,4,17511.0
2004,2,2,5,16457.0
2004,2,2,6,15907.0
2004,2,2,7,15643.0
2004,2,2,8,15612.0
2004,2,2,9,16513.5
2004,2,2,10,16572.0
2004,2,2,11,18721.0
2004,2,2,12,20162.0
2004,2,2,13,20735.0
2004,2,2,14,20996.0
2004,2,2,15,21098.0
2004,2,2,16,20871.0
2004,2,2,17,20750.0
2004,2,2,18,20600.0
2004,2,2,19,20446.0
2004,2,2,20,20138.0
2004,2,2,21,20647.0
2004,2,2,22,21988.0
2004,2,2,23,22491.0
2004,2,2,24,22245.0
2004,2,3,1,21564.0
2004,2,3,2,20494.0
2004,2,3,3,18904.0
2004,2,3,4,17334.0
2004,2,3,5,16253.0
2004,2,3,6,15705.0
2004,2,3,7,15403.0
2004,2,3,8,15323.0
2004,2,3,9,15532.0
2004,2,3,10,16459.0
2004,2,3,11,18548.0
2004,2,3,12,20150.0
2004,2,3,13,20701.0
2004,2,3,14,21051.0
2004,2,3,15,21283.0
2004,2,3,16,21256.0
2004,2,3,17,21229.0
2004,2,3,18,21221.0
2004,2,3,19,21157.0
2004,2,3,20,21204.0
2004,2,3,21,21737.0
2004,2,3,22,22877.0
2004,2,3,23,22944.0
2004,2,3,24,22336.0
2004,2,4,1,21359.0
2004,2,4,2,20244.0
2004,2,4,3,18650.0
2004,2,4,4,17039.0
2004,2,4,5,15831.0
2004,2,4,6,15172.0
2004,2,4,7,14788.0
2004,2,4,8,14653.0
2004,2,4,9,14842.0
2004,2,4,10,15853.0
2004,2,4,11,17977.0
2004,2,4,12,19438.0
2004,2,4,13,20006.0
2004,2,4,14,20373.0
2004,2,4,15,20499.0
2004,2,4,16,20427.0
2004,2,4,17,20273.0
2004,2,4,18,20152.0
2004,2,4,19,20004.0
2004,2,4,20,20023.0
2004,2,4,21,20471.0
2004,2,4,22,21757.0
2004,2,4,23,22341.0
2004,2,4,24,21947.0
2004,2,5,1,21333.0
2004,2,5,2,20289.0
2004,2,5,3,18786.0
2004,2,5,4,17207.0
2004,2,5,5,16070.0
2004,2,5,6,15500.0
2004,2,5,7,15195.0
2004,2,5,8,15119.0
2004,2,5,9,15362.0
2004,2,5,10,16374.0
2004,2,5,11,18582.0
2004,2,5,12,19996.0
2004,2,5,13,20491.0
2004,2,5,14,20779.0
2004,2,5,15,20885.0
2004,2,5,16,20802.0
2004,2,5,17,20620.0
2004,2,5,18,20553.0
2004,2,5,19,20495.0
2004,2,5,20,20605.0
2004,2,5,21,21017.0
2004,2,5,22,22241.0
2004,2,5,23,22550.0
2004,2,5,24,22068.0
2004,2,6,1,21293.0
2004,2,6,2,20218.0
2004,2,6,3,18719.0
2004,2,6,4,17121.0
2004,2,6,5,15987.0
2004,2,6,6,15339.0
2004,2,6,7,15009.0
2004,2,6,8,14949.0
2004,2,6,9,15169.0
2004,2,6,10,16137.0
2004,2,6,11,17915.0
2004,2,6,12,19390.0
2004,2,6,13,20427.0
2004,2,6,14,21123.0
2004,2,6,15,21635.0
2004,2,6,16,21752.0
2004,2,6,17,21607.0
2004,2,6,18,21501.0
2004,2,6,19,21218.0
2004,2,6,20,21190.0
2004,2,6,21,21420.0
2004,2,6,22,22029.0
2004,2,6,23,21947.0
2004,2,6,24,21270.0
2004,2,7,1,20439.0
2004,2,7,2,19441.0
2004,2,7,3,18179.0
2004,2,7,4,16817.0
2004,2,7,5,15639.0
2004,2,7,6,14918.0
2004,2,7,7,14483.0
2004,2,7,8,14272.0
2004,2,7,9,14236.0
2004,2,7,10,14559.0
2004,2,7,11,15285.0
2004,2,7,12,16086.0
2004,2,7,13,17304.0
2004,2,7,14,18165.0
2004,2,7,15,18600.0
2004,2,7,16,18702.0
2004,2,7,17,18690.0
2004,2,7,18,18537.0
2004,2,7,19,18340.0
2004,2,7,20,18347.0
2004,2,7,21,18729.0
2004,2,7,22,19777.0
2004,2,7,23,20380.0
2004,2,7,24,20030.0
2004,2,8,1,19558.0
2004,2,8,2,18950.0
2004,2,8,3,18089.0
2004,2,8,4,17100.0
2004,2,8,5,16177.0
2004,2,8,6,15491.0
2004,2,8,7,15133.0
2004,2,8,8,14976.0
2004,2,8,9,14920.0
2004,2,8,10,15168.0
2004,2,8,11,15767.0
2004,2,8,12,16276.0
2004,2,8,13,17178.0
2004,2,8,14,17900.0
2004,2,8,15,18326.0
2004,2,8,16,18534.0
2004,2,8,17,18453.0
2004,2,8,18,18269.0
2004,2,8,19,18059.0
2004,2,8,20,18015.0
2004,2,8,21,18452.0
2004,2,8,22,19893.0
2004,2,8,23,20920.0
2004,2,8,24,20710.0
2004,2,9,1,20254.0
2004,2,9,2,19402.0
2004,2,9,3,18260.0
2004,2,9,4,16947.0
2004,2,9,5,15958.0
2004,2,9,6,15406.0
2004,2,9,7,15157.0
2004,2,9,8,15085.0
2004,2,9,9,15332.0
2004,2,9,10,16302.0
2004,2,9,11,18482.0
2004,2,9,12,19931.0
2004,2,9,13,20455.0
2004,2,9,14,20738.0
2004,2,9,15,20831.0
2004,2,9,16,20749.0
2004,2,9,17,20569.0
2004,2,9,18,20424.0
2004,2,9,19,20206.0
2004,2,9,20,20192.0
2004,2,9,21,20612.0
2004,2,9,22,21795.0
2004,2,9,23,22297.0
2004,2,9,24,21785.0
2004,2,10,1,21000.0
2004,2,10,2,19848.0
2004,2,10,3,18264.0
2004,2,10,4,16641.0
2004,2,10,5,15437.0
2004,2,10,6,14758.0
2004,2,10,7,14434.0
2004,2,10,8,14325.0
2004,2,10,9,14515.0
2004,2,10,10,15538.0
2004,2,10,11,17723.0
2004,2,10,12,19174.0
2004,2,10,13,19732.0
2004,2,10,14,20001.0
2004,2,10,15,20123.0
2004,2,10,16,20011.0
2004,2,10,17,19769.0
2004,2,10,18,19709.0
2004,2,10,19,19595.0
2004,2,10,20,19528.0
2004,2,10,21,19889.0
2004,2,10,22,21064.0
2004,2,10,23,21784.0
2004,2,10,24,21356.0
2004,2,11,1,20659.0
2004,2,11,2,19609.0
2004,2,11,3,18077.0
2004,2,11,4,16520.0
2004,2,11,5,15345.0
2004,2,11,6,14737.0
2004,2,11,7,14431.0
2004,2,11,8,14370.0
